commit,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment
43a42aa40303b2b5a3fdd04a04ce4f8d015d14eb,1.966728280961183,16.77079482439926,1.512014787430684,4.079482439926063,3.985212569316081,4.853974121996303,1.6913123844731979,20.09611829944547,1.9537892791127542,16.56561922365989,1.4972273567467653
dc29ddebb969af489cdfd5dbbf424710973ef62f,1.9013806706114398,16.380670611439843,1.5266272189349113,4.0276134122287965,3.932938856015779,4.808678500986193,1.7455621301775148,19.62524654832347,1.8875739644970415,16.173570019723865,1.5108481262327416
2ff30e67d996b89fe16517a2ba4b55b417172389,1.9721706864564008,16.807050092764378,1.515769944341373,4.087198515769944,3.9925788497217067,4.866419294990724,1.6957328385899815,20.14100185528757,1.9591836734693877,16.602968460111317,1.5009276437847867
61efc5c2d81cbd8c9a5d145e1aab2f744772c856,1.8911819887429644,16.22701688555347,1.4878048780487805,3.973733583489681,3.8818011257035647,4.720450281425891,1.6697936210131332,19.452157598499063,1.8799249530956847,16.024390243902438,1.474671669793621
60b84ba26c588c09759b90b96e072cceb862a859,1.8911819887429644,16.22701688555347,1.4878048780487805,3.973733583489681,3.8818011257035647,4.720450281425891,1.6679174484052532,19.45028142589118,1.8799249530956847,16.024390243902438,1.474671669793621
24fbe004904f95ea07f22fea4e4c02a632149d73,1.966728280961183,16.77079482439926,1.512014787430684,4.079482439926063,3.985212569316081,4.853974121996303,1.6913123844731979,20.09426987060998,1.9537892791127542,16.5637707948244,1.4972273567467653
11b53957ac81dc31668a1d8fe65d19d5f60dd501,1.966728280961183,16.77264325323475,1.512014787430684,4.081330868761553,3.9870609981515712,4.853974121996303,1.6950092421441774,20.099815157116453,1.9537892791127542,16.56561922365989,1.4972273567467653
27b5c1a0653026645bd6908ee5abfdceb1c95082,1.9477611940298507,16.725746268656717,1.4906716417910448,4.0690298507462686,3.9757462686567164,4.832089552238806,1.6884328358208955,20.01492537313433,1.9347014925373134,16.52238805970149,1.4757462686567164
4cf2143e02993440d6661ddccbd896bee7756c02,1.9477611940298507,16.725746268656717,1.4906716417910448,4.0690298507462686,3.9738805970149254,4.832089552238806,1.6884328358208955,20.01492537313433,1.9347014925373134,16.52238805970149,1.4757462686567164
d9fc746cd77910a7dec53abfec36df5c699b33c2,1.9553903345724908,16.726765799256505,1.5092936802973977,4.0724907063197024,3.979553903345725,4.840148698884758,1.6895910780669146,20.039033457249072,1.9423791821561338,16.524163568773233,1.4944237918215613
4d5acae0ca9c3a72c7ba7d82d684e7c0e57f8e92,1.9553903345724908,16.724907063197026,1.5074349442379182,4.070631970260223,3.979553903345725,4.838289962825279,1.6895910780669146,20.03717472118959,1.9423791821561338,16.522304832713754,1.4925650557620818
bb493a5c147a4b60f0f412a71bf9236ede4a560c,1.9481481481481482,16.696296296296296,1.5018518518518518,4.061111111111111,3.9703703703703703,4.8314814814814815,1.6870370370370371,19.994444444444444,1.9351851851851851,16.494444444444444,1.487037037037037
b6446d54ec70817ddd96b5c9668dd74a996719bf,1.95,16.7,1.5018518518518518,4.064814814814815,3.974074074074074,4.8351851851851855,1.6907407407407407,20.001851851851853,1.9370370370370371,16.498148148148147,1.487037037037037
119ab159e65b229feb3851334441ca24aab131ba,1.95,16.7,1.5018518518518518,4.064814814814815,3.974074074074074,4.8351851851851855,1.6907407407407407,20.001851851851853,1.9370370370370371,16.498148148148147,1.487037037037037
f4fd6276619dfe7cf9a024730ca65b1bd0b3492b,1.8911819887429644,16.22701688555347,1.4878048780487805,3.973733583489681,3.8818011257035647,4.720450281425891,1.6679174484052532,19.4484052532833,1.8799249530956847,16.02251407129456,1.474671669793621
2f9c615efb164e62fb27a5d4a50454ae9f5c87ad,1.966728280961183,16.77264325323475,1.512014787430684,4.081330868761553,3.9870609981515712,4.853974121996303,1.6950092421441774,20.099815157116453,1.9537892791127542,16.56561922365989,1.4972273567467653
b32d7c524b2a0e404c297609aea6ec1cf9f889fe,1.9685767097966729,16.77264325323475,1.512014787430684,4.081330868761553,3.9870609981515712,4.853974121996303,1.6950092421441774,20.099815157116453,1.955637707948244,16.56561922365989,1.4972273567467653
6d4960ac7d360744fe5bac39cb90697d81128565,1.966728280961183,16.77264325323475,1.512014787430684,4.081330868761553,3.9870609981515712,4.855822550831793,1.6950092421441774,20.097966728280962,1.9537892791127542,16.5637707948244,1.4972273567467653
0a315befa7cb3132ab2ee6caa7dccb2299b7a348,1.9685767097966729,16.77264325323475,1.512014787430684,4.081330868761553,3.9870609981515712,4.855822550831793,1.6950092421441774,20.099815157116453,1.955637707948244,16.5637707948244,1.4972273567467653
2846ef3e27ff0e34812dad788b706f0a1e5b5e80,1.9781021897810218,16.733576642335766,1.5072992700729928,4.0583941605839415,3.9616788321167884,4.819343065693431,1.6934306569343065,20.065693430656935,1.9598540145985401,16.534671532846716,1.4927007299270072
a7bc845a9ae2bc4c58566e6744dd3cec0f805244,1.9781021897810218,16.733576642335766,1.5091240875912408,4.056569343065694,3.95985401459854,4.821167883211679,1.6934306569343065,20.065693430656935,1.9616788321167884,16.532846715328468,1.4945255474452555
28dc98e343ca4eb370a29ceec4c19beac9b5c01e,1.9783001808318263,17.184448462929474,1.4936708860759493,4.21880650994575,4.122965641952984,5.056057866184449,1.681735985533454,20.504520795660035,1.9620253164556962,16.90596745027125,1.4792043399638337
8325e43b82dd0bd00c37abed45861bb8c155b022,1.9764918625678118,17.16998191681736,1.4936708860759493,4.213381555153707,4.117540687160941,5.052441229656419,1.681735985533454,20.488245931283906,1.9602169981916817,16.90235081374322,1.4792043399638337
5c2bd8b77aeefa4c6484684ef3e9227a6287a93e,1.9891107078039927,16.669691470054445,1.4882032667876588,4.0417422867513615,3.9455535390199636,4.791288566243194,1.6860254083484574,19.98911070780399,1.970961887477314,16.47005444646098,1.4736842105263157
60759baac1f063a6c3069ca4b909abb8a20fa08a,1.987295825771325,16.66606170598911,1.4882032667876588,4.039927404718694,3.943738656987296,4.7894736842105265,1.6860254083484574,19.98366606170599,1.969147005444646,16.466424682395644,1.4736842105263157
4fb1c6aad82212051d95b2d0b1f4c877d076bf5d,1.9781021897810218,16.733576642335766,1.5072992700729928,4.0583941605839415,3.9616788321167884,4.821167883211679,1.6934306569343065,20.065693430656935,1.9616788321167884,16.534671532846716,1.4927007299270072
be80a2392f5d10395bf934a066faeefdb6bb380a,1.9781021897810218,16.73175182481752,1.5072992700729928,4.0583941605839415,3.9635036496350367,4.821167883211679,1.6934306569343065,20.065693430656935,1.9616788321167884,16.532846715328468,1.4927007299270072
94c9b5af703eb70adba349cfbfaaa3029849744c,1.9891107078039927,16.66606170598911,1.4882032667876588,4.038112522686025,3.941923774954628,4.784029038112522,1.6805807622504538,19.985480943738658,1.970961887477314,16.466424682395644,1.471869328493648
f6c64c648ade843b44d517b2de41b8b882f112c0,1.987295825771325,16.669691470054445,1.4882032667876588,4.038112522686025,3.943738656987296,4.780399274047187,1.6805807622504538,19.987295825771326,1.969147005444646,16.47005444646098,1.471869328493648
