commit,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxNesting
6b34ce90a748ff6bd679c29bc3f37a75a1bd3441,118.0,117.0,154.0,13
702ebbf4e2937accbac8184f87932f961e626a63,118.0,117.0,154.0,13
3cc75c10d781572a073d7dbff4e1695b93a89d48,118.0,117.0,154.0,13
7b01ab562ae14f5e5aedf0c0e769c74925a19809,118.0,117.0,154.0,13
8c6d1f9807c67532e7fb545a944b064faff0f70b,118.0,117.0,154.0,13
d132b32b4e3146e4aa5a719418f85d6db1134140,113.0,112.0,154.0,13
259f22af90041f6e527971c2547d38832de93a85,113.0,112.0,154.0,13
377d7ded18f24cf6e2b7d32cbe44a6ed7b6a5574,117.0,116.0,154.0,13
de8946de1694a8cf311daab7b2c416d76cb04d23,118.0,117.0,154.0,13
6003303a1e5086a9f28f18469a8a72ad22f75c86,118.0,117.0,154.0,13
3f338f43b0eb8081660bbf694074a368cf07355e,118.0,117.0,154.0,13
def480fe99f142957338c4b01dc258a0070c8087,113.0,112.0,154.0,13
64ac39af7020f3a8bc52d51137804ce9f46baf66,113.0,112.0,154.0,13
406621f43dcb91e5c38f0e1c73eab9aa5cc44843,113.0,112.0,154.0,13
0f12c7d4d175bb0566208213b1b340b6794f305c,117.0,116.0,154.0,13
5f072e0017aa30afc04b54501331fb7da4e8a0bb,113.0,112.0,154.0,13
442f6fd3d6272b1c7b92e0a24b4be1cf162b4d04,117.0,116.0,154.0,13
d7fd792e1b2cdf4c9584a224dead75ad716ae1d9,117.0,116.0,154.0,13
996ee6d27a6b084b9647f2f0ab59f7e03582716c,118.0,117.0,154.0,13
1b8132d99d80ca98218c2685bbe5ba016a0a42f8,118.0,117.0,154.0,13
d0b6966e3dc0a1aca8b7aa89dd0f95cda50d21f2,118.0,117.0,154.0,13
2c608e0f7c1f0fb9fb3e42eb737d7b8543e11400,118.0,117.0,154.0,13
b8307836d2ce84fb4201a20955c78a3f472bb9fa,118.0,117.0,154.0,13
053e2fb5798374d1628b8cd4d797a64e48c944b6,117.0,116.0,154.0,13
8a81d5f5f81c8e42927b4361bc93ddfc345393b7,117.0,116.0,154.0,13
e5a730a1c31cf308d9e09e3ecfbfaf3ca860ebd1,117.0,116.0,154.0,13
c81d2836753a268be07346d362ffab3c6a5e14a9,117.0,116.0,154.0,13
8e4571e57a1a3cc6f1318b3da8612b2e3c8e1252,117.0,116.0,154.0,13
08df31eeccfe1576971ea4ba42570a424c3cfc41,117.0,116.0,154.0,13
55cbe18e1146320674968820150126ee34e5d332,113.0,112.0,154.0,13
0f3d855efc2f8104bb3e168dd3f74bc84e0d2d45,118.0,117.0,154.0,13
32b8c581ecf35e73bebe2c6e9f6de617807b7f91,117.0,116.0,154.0,13
f8f7adce9fc50a11a764d57815602dcb818d1816,118.0,117.0,154.0,13
77023ea3c3951be97286bc241ae88bc6c860e2b7,118.0,117.0,154.0,13
3157c880f6afab26af4f3e4eaceee68fc1b482a8,118.0,117.0,154.0,13
002f206faf09d39abee80f916cabaf3ab342b74f,118.0,117.0,154.0,13
56dfeb62638760fa78a442a97f19abf1af374d29,118.0,117.0,154.0,13
683f17ec440afafd2b375fd1b7a80a1aca219b4f,117.0,116.0,154.0,13
3e8e32c32ef8e49bcfd715837d51aca30925fdfe,117.0,116.0,154.0,13
1e461c4f1fc43a00c7f576a111b4f002ba2d2557,118.0,117.0,154.0,13
6999bc7074c2a8d7605c3ad24bd4e5371a6df71c,118.0,117.0,154.0,13
77947bbe24e0306d1ce5605c962c4a25f5aca22f,113.0,112.0,154.0,13
02962d36845b89145cd69f8bc65e015d78ae3434,117.0,116.0,154.0,13
50492f7b38f84619cbfb443efc3c0c78fc0304dd,118.0,117.0,154.0,13
b5944f3476dbaee15649b0fa02b2b35aaa149dc3,118.0,117.0,154.0,13
4d9c7e6f45523ce1bf9615689e6c4e13fd82ed5d,113.0,112.0,154.0,13
aa59e14b23b3c075e7f50eae73d9c6812ed96959,113.0,112.0,154.0,13
04e0869876f726d5af9ac901911781d440e6aed2,113.0,112.0,154.0,13
52db4b0467f157230d2746f10435d070ad859bae,117.0,116.0,154.0,13
6395499a68d28f7211e9b4f6d9b2482c7b1681d6,118.0,117.0,154.0,13
4067a45438282fe967779fcbc5c3513d2cbb5913,118.0,117.0,154.0,13
cf27c7996e986395a05c0056684923195295fd14,118.0,117.0,154.0,13
67b3a5d4c084c3f579205a07b65169e742d39c02,118.0,117.0,154.0,13
a58a8e3f7156dadd5d5e9643168545ff057c111a,118.0,117.0,154.0,13
80460f513ebd7851953f5402dd9744236128b240,118.0,117.0,154.0,13
4d7bc52b178bffe9e484c4dcd92d5353e2ce716f,118.0,117.0,154.0,13
6b7728db811142a8dba5d330da70d7c4b43d9acd,117.0,116.0,154.0,13
9eed4f3711a605ab2d9b986357879a09a6d54f36,113.0,112.0,154.0,13
1e70105954fd85fcb198a4b5b95378ecc3e6beef,117.0,116.0,154.0,13
c81539b5f6f608ec48358ca6a35f7323e96432e1,118.0,117.0,154.0,13
c0222e762ef57c59fa793862618cfcdfef1cf3f8,118.0,117.0,154.0,13
995bc22d7f8c611e342095a211065f8585a08e65,117.0,116.0,154.0,13
c6b0597e9ac7277e148e2fd4d7615ac6e0bfb661,118.0,117.0,154.0,13
46ac74b71681f1d2ff29615236193e651dcdd9fe,118.0,117.0,154.0,13
6f25305799f0bbddbac1d678293e8c5cf404deb3,118.0,117.0,154.0,13
bc57b9c0cc5a123365a922fa1831177e3fd607ed,117.0,116.0,154.0,13
542aa25d9748c381a27074fb08614d4cb4713984,118.0,117.0,154.0,13
af4941d444f8bbbc02f68472f4cd6d5846ee043c,117.0,116.0,154.0,13
02a8cfa478bcc5da72be549a2fbcae2f37bac1cd,117.0,116.0,154.0,13
c6c9e1885c9025f2e4074105e4fbe9b008e5d1a3,117.0,116.0,154.0,13
957a0fe2e59343f10f10620fab787f7e5abf3ab8,118.0,117.0,154.0,13
be7e795efe35d3e50199af5452b218e5121b1713,118.0,117.0,154.0,13
c4f596b98ed305ceb594857fa34524fedc30a031,118.0,117.0,154.0,13
560b0e8f52a734434fecb65647d790913740617f,117.0,116.0,154.0,13
1eb47f167d65d1d305b9c196a1bb40eb96117cb1,117.0,116.0,154.0,13
743fba85f7dfb04eff4df55dc8d7aa08f3f8eaa3,117.0,116.0,154.0,13
a220e2bbbfb325fee6c1ffb1dcdf415bfcd59ae5,117.0,116.0,154.0,13
ee7fd70edfc51ec88865c573ff950b4dfbef1833,117.0,116.0,154.0,13
6a024a249fe4bc7ac9de4d8ffd5dfed0cf986fd7,117.0,116.0,154.0,13
00f27feb6afaa9e5f91a0852a5a20c041ba0a421,117.0,116.0,154.0,13
6b9114c649495bce5f9f88a519672c9d56ee6d81,118.0,117.0,154.0,13
7647537e3e8f263306e22cb22b4f4f7b09589b19,118.0,117.0,154.0,13
dc7e09a3e0b1a06348a0b59da71ceefe08489e77,118.0,117.0,154.0,13
a0a1831b034af10e5d5b37b99489a7558f9cc547,118.0,117.0,154.0,13
b3cbdd41cd5fbf9a33027f9dfe199fc77158dc93,117.0,116.0,154.0,13
af920e369778a4cc42519ef523131d29451bf79b,113.0,112.0,154.0,13
2703c22fc290993ade5135f85f0963776398a4df,117.0,116.0,154.0,13
5a36d00cf2e06e6cc19cb285393c63260913263f,118.0,117.0,154.0,13
ac76fd54a81de658c0e0a14d0fe5826284efdf4a,117.0,116.0,154.0,13
2201ee09b542693f3c0c00df9482c098474cb1fe,117.0,116.0,154.0,13
b36045c1dc43e36f6fb84b041b59317b7f02b58c,117.0,116.0,154.0,13
599e7a0b9e86dab9e6b2c7a136fe04b6b52a923a,118.0,117.0,154.0,13
954176c1288d70818fb03c6e04a8cbfb0db4e704,117.0,116.0,154.0,13
967d7f898c30bad41824c3f77962266b7cd7be32,118.0,117.0,154.0,13
dbc5276fedbe5ac86951a054e6e8ae610f073d9d,117.0,116.0,154.0,13
8e4b75a97beaf88aa83ab2b18c07bd8ae4954f28,117.0,116.0,154.0,13
7a3ea666331cd6cf8d9a7a15aafc33459b8c571c,118.0,117.0,154.0,13
1a5f1a3f256a53014e5b832e1281d952ec5f9ef7,118.0,117.0,154.0,13
a42d7b6a5b5addcce01f483547ad96825c7a96e0,118.0,117.0,154.0,13
ca79c985727653656443da8d92c9f5c2b4da93ed,118.0,117.0,154.0,13
c9af708b1a5a92cbde2a0c9a75b13530f792ac84,118.0,117.0,154.0,13
1ecdecce621009a4d039d061d514056501d0ed8f,118.0,117.0,154.0,13
24959bad5dba353497323f10b3bf39f243c0f174,118.0,117.0,154.0,13
b249e39f9934e020e1cf5e483c3f6f84d3638b31,118.0,117.0,154.0,13
07e7dbf0db05a550a92a6a5a8977ac47efa7b794,113.0,112.0,154.0,13
f95fdc256b4732e6363823daa707ea6058e6db8e,118.0,117.0,154.0,13
f36538d88b12595d527c60ae1b882c89bb5d1b2a,118.0,117.0,154.0,13
dbf1b5fb6a86acafd8294e98b464e2aa370fdde0,118.0,117.0,154.0,13
ccceb7bb13a37b1834bc1c455e40abc710997dd3,118.0,117.0,154.0,13
2e3a16b279a9df2e498187871c67e623e12bc8a4,118.0,117.0,154.0,13
b3dfeebb92630c54db1e4f03dbcff0e05208c4c1,117.0,116.0,154.0,13
e0c1ceafc5bece92d35773a75fff59497e1d9bd5,117.0,116.0,154.0,13
18f3ce8841b1cf7a3bee8e8da75fd7520060a4c0,118.0,117.0,154.0,13
8a5ad2ba5bacd84c10ec62b0cf5a67d0f147746e,118.0,117.0,154.0,13
57734b4e88c4d61329c74f5f4fb042f7de622966,118.0,117.0,154.0,13
f989ac276d310564364482979a78b83d113c4044,118.0,117.0,154.0,13
7c9c2f8c394a4c1f4e09d6d5542c4e7965cc9240,118.0,117.0,154.0,13
32c43f595f93cdd4ed5305aef97a3f6aaa74ed72,118.0,117.0,154.0,13
202275b96b6c3ffc2c380cfb017e4f6a0dd6bddb,118.0,117.0,154.0,13
6e3c1595c66e2b192a2a516447c5645814766339,118.0,117.0,154.0,13
d6b12300676c85175bb05088c79e4b975aed820c,118.0,117.0,154.0,13
6d14eac3ec3e935ada977dfbdf4c61a0a3222010,118.0,117.0,154.0,13
1fc458d958be0e8347d7704933ae647afeabcd91,118.0,117.0,154.0,13
25804914fa3661549cb4017fd0d127b9b626fc69,118.0,117.0,154.0,13
c0c20060af3dfc55258e0b9168e0d9c564b5bdfd,161.0,161.0,161.0,13
994292130121175dcb53f72541b7445e4b054d75,118.0,117.0,154.0,13
d4aae459cd217c9201e03b270112f5b3ead1f867,118.0,117.0,154.0,13
e6b07da2780f349c29809bd75d3eca6ad3c35d19,161.0,161.0,161.0,13
ee92ab992fada00ca945bddce5c281ca0927747c,118.0,117.0,154.0,13
612c49e94d5c761bd9fc4752283b82786c23856a,118.0,117.0,154.0,13
b58a68c1c1874ff155699d82947c9f026f431cb3,118.0,117.0,154.0,13
e4770f67d16c1970fa175bddfd4ca40258e57f22,118.0,117.0,154.0,13
b2dfeb7c005b83145e9f61305658f5dac745482a,118.0,117.0,154.0,13
379642bcd8d89db52feba88a651e4e56d6ac5767,118.0,117.0,154.0,13
0bb80ab090fadc99d3d19d23209ddfb7e4f54b3d,118.0,117.0,154.0,13
0a4ae91d1cf72b1185a46e5f072ac6b25b92350b,118.0,117.0,154.0,13
e1fae930193b3e8ff02cee936605625f63e1d1e4,118.0,117.0,154.0,13
3edcc048621fee389be6991c90b6a7dd0386c57e,118.0,117.0,154.0,13
60cf6cd71af2c3a530ac9fad57579a7b10e862ee,118.0,117.0,154.0,13
81944e9b54039f8475d1df5c40e5a1055eae14f6,118.0,117.0,154.0,13
a0393a298fecff8cdc17aba51245f29433520d81,118.0,117.0,154.0,13
9d77b0405ce6b471cb5ce3a904368fc25e55643d,118.0,117.0,154.0,13
a086f921a725319a6f0c2c3aacf676c890b3ce3e,118.0,117.0,154.0,13
3e7eaed016e6241e96de6a0140923e81cfc387e8,118.0,117.0,154.0,13
1b614c07d2428927358cc7317622913d1dbd59c9,118.0,117.0,154.0,13
2225e1ea20481a7c0da526891470abf9ece623e7,118.0,117.0,154.0,13
e94eac49e6edb1ef37796e11bf52a7cb301645e8,118.0,117.0,154.0,13
ba6746c08fd6cff7da3e435a086515b8d80862c2,113.0,112.0,154.0,13
d41626ff9ef54db6582c398b14209c556df4ddfc,118.0,117.0,154.0,13
7b91929ba0422435c193c506dbaa593964be6e84,118.0,117.0,154.0,13
504c4d42db8f597b2d151b8b52321cd6130b5363,118.0,117.0,154.0,13
f53c5de29cec68e3294a008052251631eaffcf07,113.0,112.0,154.0,13
1f6b1afea00cdbc99114b88768aa5e617ff479df,118.0,117.0,154.0,13
598019769cbaa38495b0c04297efa13d0f4a572e,118.0,117.0,154.0,13
116fb64e439d3744d0f244a51d7a6d714b7703ae,118.0,117.0,154.0,13
3b754eedd58636926d07b14a34799a3aa7b8ebc2,118.0,117.0,154.0,13
17d6c744dc0d5ed4cd0f228da14239ea2654f05b,118.0,117.0,154.0,13
06c0ed7bfb5f05fe787e77371ef4c74c4fc245b4,118.0,117.0,154.0,13
f63df942a3f4245970192161dab259922819e3b5,118.0,117.0,154.0,13
8624735d9aca62ffaef84de3b2b8345b1771086a,118.0,117.0,154.0,13
e15b9606557d590e1cdc1e3b1b9154cce455a4c8,118.0,117.0,154.0,13
45cbc37c5f84fadd78cccf6b2ea82a9ef251cdc6,118.0,117.0,154.0,13
afd6726309f57f532b4b989a75c1392359c611cc,118.0,117.0,154.0,13
70471ed9bb204b3a6bdbcc466393565c3ee25bb8,118.0,117.0,154.0,13
b0176ce6b5d954a747dc4d0c5a8593ed576714c4,118.0,117.0,154.0,13
cb7fb9ed4277f3e1e9203777d4de0805cf29f873,118.0,117.0,154.0,13
37e61153e2a2633ef3c9cfbe988b9d80ac809ee7,118.0,117.0,154.0,13
16f9b4cdd31de2b8185c5c717efa6d28c56b3c74,118.0,117.0,154.0,13
f75619bd6d21760e1da416d4e27bce6468beffcd,118.0,117.0,154.0,13
0607e10009ee4e37cb49b4cec8d28a9dda1656a4,118.0,117.0,154.0,13
e0e7f99ea400808cd11af72425c721c8b44193ca,118.0,117.0,154.0,13
57f82f4f6037fd8243f44fd8b5f553e444d13f2c,118.0,117.0,154.0,13
a4dded0189191db1aa572bdc45419182db8ae652,118.0,117.0,154.0,13
511155db51ff9870d2b3fd74c6dfdd558b5fa37b,118.0,117.0,154.0,13
7ac04f1398c4e854cb585bd289ee4fe921984bbd,118.0,117.0,154.0,13
4f4458aafa809e184358256e35fd90c227dba81d,118.0,117.0,154.0,13
227307a639c96b3579b7fe60840fdae123d1ee88,118.0,117.0,154.0,13
a42e1b4194b02638ea4f590ac1e7d231274886d1,118.0,117.0,154.0,13
f364f02724d6ce4c64fae85a86e0452b5634ddf8,118.0,117.0,154.0,13
e7e183d6ee07f9744f58f8e35fe336511df10563,118.0,117.0,154.0,13
41d2716cdc9179c5faa39d3fc05edf1e8bfd42cf,118.0,117.0,154.0,13
99a64e4b73c38b5cb32dea5d4bd71c70079cae15,118.0,117.0,154.0,13
75ec4a6cb0921688d01a7e7800a5dd5d9f1ad586,118.0,117.0,154.0,13
b42ca35e5c4f792810c08e95676ba63976f4cd02,118.0,117.0,154.0,13
940a911f8ec00e291a66c2d1ed05293a38ae6138,118.0,117.0,154.0,13
41b3eb4a6bff4d38bb188d28544bf901080d9e96,118.0,117.0,154.0,13
df2a6e38b7e192c32d1df4b10cc278c2a66fb6a0,118.0,117.0,154.0,13
1e0c3b680c6e7b37fc51bd69a410af01897a4f94,118.0,117.0,154.0,13
75057691beb804e804df21992ae55d50ffc36f92,118.0,117.0,154.0,13
98718242cfd18f106dfcd7663282fb9906fd38a5,118.0,117.0,154.0,13
2c5e2865cc3dfc053e71510415f479e165119d04,118.0,117.0,154.0,13
8f9aeb0d36c6cbfb849946bb272fa0d3c4611547,118.0,117.0,154.0,13
fa13fd174f463663ffbc1feef857089fddb4b157,118.0,117.0,154.0,13
034667a458057ef1e571973a38ebbdf0045a63e9,161.0,161.0,161.0,13
7e71542e8b79ddd5164bf3ac5f11cae3b7d006ab,161.0,161.0,161.0,13
4473060bc2a96a175015d2ffd856eb68c02a1126,118.0,117.0,154.0,13
48a96972fd4421e1136b50d6650a2b9d45947754,118.0,117.0,154.0,13
a54e938e5b53c76ebcd5c068a4f74739c1c68bac,118.0,117.0,154.0,13
cd02599c480570484ec0a38a5bf66ac69ee3dd19,161.0,161.0,161.0,13
14bb40b3f0c646ca81609be1eb3039ede6ce5cc4,161.0,161.0,161.0,13
5c896f7c3ec69f017d1e1be4164d558918f3ae4c,118.0,117.0,154.0,13
1eab194bf06786a987497d7bc8ffcf5c0dae0e36,118.0,117.0,154.0,13
0a3f07d6c0ce8ee3fb315d582a0eaaba56fb7873,118.0,117.0,154.0,13
a5c1efd693a09bd7d058e1370869e061f94b61ed,118.0,117.0,154.0,13
802de3da0752f3c3aa40e8089f27797857009392,118.0,117.0,154.0,13
f57f37e2e1bf11ab4cdfd221ad47e961ba9353a0,118.0,117.0,154.0,13
24c8407e0aab839a2de57573fd6dd6320f172af3,118.0,117.0,154.0,13
126c9e05765330d29c973934598876cdea50b5df,118.0,117.0,154.0,13
077be78d7ff0d44cab311da315b2f8dbd2a0d57b,118.0,117.0,154.0,13
bbbb7de7ac69e66c9263bd0e220172fe717b3f54,118.0,117.0,154.0,13
5d0bc90e5de37c708f0856aef2c7b353a9d5030b,118.0,117.0,154.0,13
09fb53568e3e00e30891b118045aa07ede524103,161.0,161.0,161.0,13
7d5a38b61fad51b765117ae6dae9117db74dac3d,161.0,161.0,161.0,13
b92ff6e81429c6a2636b4d6d26ab9ce5d4890fe8,118.0,117.0,154.0,13
5a8e7c346672e399a6b6c0335a4435c7264a2a32,118.0,117.0,154.0,13
f2214dede950e506d7637744599ef27b149bbda1,111.0,110.0,154.0,13
d2ee11859ce6c0edecb94a7e3e9600ab69823b06,161.0,161.0,161.0,13
d2b7d9c7edc549e7ec19f4a7681adc7bfbaa6b89,161.0,161.0,161.0,13
2eb80bcdcc2d16ff1e73dc2f2171f7f1ef6e9f29,161.0,161.0,161.0,13
f9b11147e00f066d24d9eaf9783beaa173fdd5e0,161.0,161.0,161.0,13
ee3051bd2307cdc0145aa9ed9dcacb8acfc08c40,161.0,161.0,161.0,13
029aeeed55f6bfe8014e8ffe5fc7a6f2e5b110fc,161.0,161.0,161.0,13
c772d1bcdc058d655e6cd3518440a721433cb511,118.0,117.0,154.0,13
252ef8fe9e9742c73339cd383c22e39387c6c94e,118.0,117.0,154.0,13
e25c1229b2f7f12fd3284297a73bb889c8f35f63,118.0,117.0,154.0,13
41534b626ebdf3fb4fb692749245b90ff2bb7e13,118.0,117.0,154.0,13
110bdbddc85350b0f6f5eec223e102ca4b56e24f,118.0,117.0,154.0,13
a9508a1345654e6af9505ee96eab745e7943772a,118.0,117.0,154.0,13
8f71209d1e447daf9db643df7ad01a8b49b9bcb7,118.0,117.0,154.0,13
0041bf6544b9b46022b6362eae834a36505d7baa,161.0,161.0,161.0,13
6362ed0b29eb281cd44487684da2296a4f431946,161.0,161.0,161.0,13
c105f563d1b8894af8a7bee68852e45831d55224,113.0,112.0,154.0,13
07af88913662f1179ba34b92370a6df24263ae5f,161.0,161.0,161.0,13
5d3206d5010423b3bbf479e32567d0fddc7095e0,161.0,161.0,161.0,13
8668976b53446847dfb363887738899a708f15a0,113.0,112.0,154.0,13
2a1bd45b2e44a7ba23dfe67307e7755d0a22e5d6,118.0,117.0,154.0,13
60b091c6796a73ff8e56a7211d88d6c605bf55b5,118.0,117.0,154.0,13
fd1062e52e1a7ed3be443a320708ed849958c1bf,118.0,117.0,154.0,13
845eec2b64d6a064ee7b453a77a309a419806896,118.0,117.0,154.0,13
47242cd1037483896bb2b042e6a02c66b65b07d6,118.0,117.0,154.0,13
37ee680d9b90fe4c4fc5be4e14f17baf49f6ce59,161.0,161.0,161.0,13
9e7ec634a130535982e9bc63d65c2fe8c076a662,118.0,117.0,154.0,13
18d0002d6ddc191454b6b4a99cdac65fc7ff9ece,118.0,117.0,154.0,13
be4dbbbed931a1683e351b872865ed8d90e9ac2b,118.0,117.0,154.0,13
d8245bb3fd4442dbc8da8d3b7167d48f83687992,118.0,117.0,154.0,13
5ce10c0a29efeab21567228f8916190f2202fdb3,118.0,117.0,154.0,13
a560d87033729d884acb3f198cc52edd6c816416,118.0,117.0,154.0,13
0fb3c4fc9a20cc3d7869d46bb8a774e4038fc62c,118.0,117.0,154.0,13
50c2d8555bbc5b29625452fbcc92d4e3395e7366,118.0,117.0,154.0,13
2e5d6503bdc92260eae9c58b9fd1add7014bb853,161.0,161.0,161.0,13
372b050b6bd4bd3256e6fa21ab0fef47dd768d98,161.0,161.0,161.0,13
e3a434468fecca7c14a6bef32050dfa60534fde6,161.0,161.0,161.0,13
16d2676c9ee996208277772fdf81dda212355440,118.0,117.0,154.0,13
2d646e3e1fd0ae7f525034abee73d06ac8946729,161.0,161.0,161.0,13
e2cb6ab84c94f147f1259260961513b40c36108a,161.0,161.0,161.0,13
627fde102515a7807dba89acaa88cb053b38a44a,117.0,116.0,154.0,13
1f9e18b77282070e8fef6dbe6983a8c94a3b0efa,111.0,110.0,154.0,13
0d8a814d8ac6b18834def72912781ce6fe45fa89,118.0,117.0,154.0,13
17eff96b83be5c4c25e33a40e632d1b55c506d33,118.0,117.0,154.0,13
fa099d23227f88b5a1cd79c646551130d9b36e6d,118.0,117.0,154.0,13
d026a25657cbe15ceb6bcb5d5047a36a0a70b33e,118.0,117.0,154.0,13
c061a149709195e0ec914a5d6ba173042e4197f9,118.0,117.0,154.0,13
3c78fd808d8ed8848fe09735c7755ddd35cfe83f,118.0,117.0,154.0,13
4cdf3f9d84568da72f1dcade812de7a42ecb6d15,118.0,117.0,154.0,13
06478dab4c9fb57dc6b7299eafd18df1bea9ca22,118.0,117.0,154.0,13
64bd31b407953ed7309250dfa6b72079146f84cc,161.0,161.0,161.0,13
940283101ce87250cf31a592730386f5061e1286,161.0,161.0,161.0,13
46bdfa3975665aaa9b7383466b529354d117e14d,161.0,161.0,161.0,13
864033a3833d6d0f90bf5a2bd1128b295c1041a7,161.0,161.0,161.0,13
6cbc478d83b5773d1925869e50bf6067306f4817,161.0,161.0,161.0,13
e31159746e30a24d7064bf30491ccd73444eb00a,161.0,161.0,161.0,13
027a3b943b444a3e3a76f9a89803fc10245b858f,161.0,161.0,161.0,13
40bcf3188a6f02acba94587593124ccca5a37e2b,118.0,117.0,154.0,13
4d9bc37fbe9902fc033573cf7375b528fc6a434e,161.0,161.0,161.0,13
44dc738a39f2c4dba41c0ddacae280d0f88dc71f,118.0,117.0,154.0,13
505ad91304e1793ee588ccdcc2413c2e0af6f667,118.0,117.0,154.0,13
54fd3243daec7d59394f25846450d83c0012e57c,161.0,161.0,161.0,13
28f4aee3fb1a45ebcda8ff84f94d6d2d0053f887,161.0,161.0,161.0,13
721f5f1e355648f6b15d79799a3fdc6b4a28352f,118.0,117.0,154.0,13
ebdfa294c9e280ee14de27cf9d4ffb2cf82d2f36,118.0,117.0,154.0,13
93fdf301de0daa57fd6a694ad4637ec7a3a1041c,161.0,161.0,161.0,13
9f41c7a6b3e3cc3ac4a739364400393fa2492880,118.0,117.0,154.0,13
61d4c309301e1434f95980aeb4e44f72e1f154c9,161.0,161.0,161.0,13
867e40ff3a731d9cf4ab1900a83ca21a9c2c8fae,118.0,117.0,154.0,13
501d3cd7b8cf469e6a5aa86809fc25316695d344,118.0,117.0,154.0,13
5621760f59c0655e41045c3141deef9791858916,161.0,161.0,161.0,13
d395745d8108568934006c6411146bc93cc54737,118.0,117.0,154.0,13
7f1b225153c9e75b805a262feb6796e3bf23dc3d,161.0,161.0,161.0,13
78bde923f16daccf590c78a619fbdbbe2a3d82ac,161.0,161.0,161.0,13
1524ccdc1873029e4eafa5bffae2aa66d02369d8,161.0,161.0,161.0,13
419fd7866c7636e4f2e3606888273b38d8cdacd4,161.0,161.0,161.0,13
610b233704638372834777ebf6ed3ab8829ec259,161.0,161.0,161.0,13
a6bb78c3b19697133a01122c13993986b66ef28b,161.0,161.0,161.0,13
d2bbb7c2bcf6e77ebfcabf4e12110fe6d5c91de6,161.0,161.0,161.0,13
9a2669129c4425a82c02c0d40deb77abcfe54569,161.0,161.0,161.0,13
7c8d2b00f2516a0b30aaa3f59dceaf4fe83f8729,161.0,161.0,161.0,13
aacc5c1a81c004efccff8075edb78acdf5f15264,161.0,161.0,161.0,13
e0a92804044a4025fc8abbfa1d92fd16f6f2e1f4,161.0,161.0,161.0,13
af6730e7303d3025a8f50192e0f54acc74142484,161.0,161.0,161.0,13
4931b02f4ab6cbffc39feca95a055ce1a92a20f9,161.0,161.0,161.0,13
d7e6b6a8dcc8a98a4dcf6bc291f1e68b1acaecae,161.0,161.0,161.0,13
db4eca1feaafa0669b7ba64c10314dfe8836576a,118.0,117.0,154.0,13
6a523d66813a3554ebd20df64daaf5c56be9c4bb,161.0,161.0,161.0,13
218c883783ee7c23a0955507f5b7ac4027428d63,161.0,161.0,161.0,13
016d66f512bbbd7d766f6244d989b4549d5b0d5b,161.0,161.0,161.0,13
0e6d899feeda4ebe87ddd44cba7279f55c5177ab,118.0,117.0,154.0,13
4fa66c85f11bc5a541462ca5ae3246aa0ce02e74,161.0,161.0,161.0,13
87cb7997f79d4f7a2b87efab27e0715446e2811c,161.0,161.0,161.0,13
28e1aaa48544dc2aa89997448b1262485dc7f1bf,161.0,161.0,161.0,13
4000b4020911512eea10667dd5c97a0b4890e098,113.0,112.0,154.0,13
ac33201285cce4b392c3cedfaf7f098fdb1dde87,113.0,112.0,154.0,13
70fcaef90bad282cf141a7c2e7ae87b13fe0700e,113.0,112.0,154.0,13
c8dd1e3bb1152844983558802a52c9e4c17652b4,113.0,112.0,154.0,13
cd0887327544ecdc8778e16219aec3f43b0dd682,113.0,112.0,154.0,13
d61226c1118f749280c050555d83560ca0f3bf71,117.0,116.0,154.0,13
840ed141983718e0c5518a325534a5656797132a,118.0,117.0,154.0,13
773e3a2e0226cffac6c813c2d3bea5ba480675d8,118.0,117.0,154.0,13
95d67879735cfecfdd85f89e59d993c5b4de8835,118.0,117.0,154.0,13
12cd0bf9b0291bb9a688c197a413d19f3c54710e,161.0,161.0,161.0,13
6f52b741a7e58dbabee196c22acd012107488ccb,161.0,161.0,161.0,13
ae520e36758f45f1b9972f2b91db91a7f1c5559e,161.0,161.0,161.0,13
98f2a687b9a971fec86254537c37df00f18a6e80,161.0,161.0,161.0,13
9e58becab9d2512bad0fdf150fedbea84d6b9b03,161.0,161.0,161.0,13
2b70e88d367f3e697023c2b7c3054e8a26e6faaa,161.0,161.0,161.0,13
fba92be8f73818c4e79dc0b93ba26733d0ba5efe,161.0,161.0,161.0,13
473e39307d8c9db93bd08d82898e7fff7002c8cb,161.0,161.0,161.0,13
e799ed408eb59ca631c4908ba4236cd146ff6bd2,161.0,161.0,161.0,13
a0bba65b107651946431bee4c71d05d812988d9d,161.0,161.0,161.0,13
207a06cea39579586952a9a50bd25352e5c952f1,161.0,161.0,161.0,13
0ef8e169aa40ac98dce71f61074bcd729cd9ba54,161.0,161.0,161.0,13
2c1eb104543265c2d26cf36303b35e426dcacf68,161.0,161.0,161.0,13
0d32c183b636ffba6462b21ed0c844b6cb887b3f,161.0,161.0,161.0,13
5a5221427cb8b78c3246ffa305900db935017c54,118.0,117.0,154.0,13
2e477d8d71709120023987f52a93721100ad0f26,161.0,161.0,161.0,13
de950c577317f499df44c383ecbb7967f4905db9,161.0,161.0,161.0,13
974b50c5565107e1e3209176682ee6f6e420bd2b,161.0,161.0,161.0,13
825b9226bf7a962bc76571319b1444bc02fdcdf8,161.0,161.0,161.0,13
