commit,Cyclomatic,CyclomaticModified,CyclomaticStrict
112edd6abe29a51cbe53f6761d35443cfcb73cde,5.26539462272333,5.114917606244579,6.206418039895924
1131ec98189e993dcc48043c4f8e8b0128f52055,5.250863557858376,5.09887737478411,6.189982728842833
11395a3b4b16d9fc637ca2e41a6892ea2e6289ce,5.260812581913499,5.110091743119266,6.201397990388816
1140bf01ecf4a49c32b3c385dd782cd183e730af,5.256533101045296,5.106271777003484,6.193815331010453
11489a6539b8840ae18b9a5c7e6dd602e8f28209,5.257754477937964,5.107033639143731,6.197029270423766
115a40add6140577978bdd3742f63eb3fdd00c80,5.357560975609756,5.2058536585365855,6.34390243902439
1165e3c317b51a3f47afe1a5762b92cac695fe5c,5.270342374388617,5.122276567363272,6.21476211649622
1168df9a9c1134b3041c0ffb1f8019a88f51cdb5,5.254946043165468,5.10521582733813,6.195593525179856
116d1d4c8ec443261566773625d0304912385824,5.26012601260126,5.109360936093609,6.210621062106211
116fb64e439d3744d0f244a51d7a6d714b7703ae,5.343690248565966,5.189292543021033,6.3159655831739965
1172e16af07d6e15bca6398f0ded18a0ae7b9249,5.379821958456973,5.226013847675569,6.3699307616221565
11738ddf4885c5bd02bdd3587c8765df70c3270e,5.435935935935936,5.2807807807807805,6.4424424424424425
117ddefdb4dfd9b40ae60967a7327754d8ce7a87,5.279909706546276,5.128668171557562,6.221670428893905
11873b438faa13ff1416741bb48dbdaa8a6cc083,5.362749878108239,5.210141394441735,6.34763529985373
118e6cead47fafa17db12fdec9b997535f4f0fc6,5.353343094192289,5.201561737432894,6.3391898487066864
119ab159e65b229feb3851334441ca24aab131ba,5.416083916083916,5.2622377622377625,6.419080919080919
11a9f4d807a0d71dc6eff51bb87baf4ca2cccf1d,5.300831792975971,5.150646950092422,6.2560073937153415
11b087adfd469ca597f1d269314f8cad32d0d72f,5.276422764227642,5.125112917795844,6.218157181571816
11b53957ac81dc31668a1d8fe65d19d5f60dd501,5.437155733600401,5.2824236354531795,6.440660991487231
11bc058ce66a437499a774e82398c96e1324e2e0,5.252490255521871,5.100043308791685,6.192724122996968
11bd95604ab6ebc8c2edf7db4dccb33c7659890b,5.25324966382788,5.103989242492156,6.190049305244285
11ca4bec96e00f7ed18dbd2a475a8d568f4b85f3,5.205035971223022,5.05344295991778,6.172147995889003
11cf33bec62512f2c3f0bdcfdaa41e31e9b0c3e8,5.2465570857396715,5.097734340293203,6.175477565526433
11cfc0ef9674e55019047c0d4b4deb42877cee38,5.347930702598653,5.195861405197305,6.321462945139557
11d86965da5c48fc4caffc98b8f7ab20da9411f7,5.2055498458376155,5.053956834532374,6.173175745118191
11dc1fcb3fa53f5a46486daa7cb38ed387153f2e,5.302918017600741,5.1528485409912,6.2802223251505325
11f4eb19843c28b1c50d3c1bef1183e6313b87b8,5.195939086294416,5.043654822335025,6.165989847715736
11f8457fb9b787f350e176fd28ee8c01fd2b82d5,5.343854615016738,5.189383070301291,6.316594930655189
11fa5e2a81cc921b55a4a91f2e5f39d423f18467,5.244870651204282,5.096342551293488,6.176628010704728
11fd66de9bceac5ffb70ad3ad225203b95d19aa2,5.366071428571429,5.212301587301587,6.35515873015873
12039e008f9a4e3394f3f94f8ea897785cb09448,5.256215760640539,5.09818794774547,6.193426042983565
120ce97f9dd098b1c469f8d1812d4885e020a6e9,5.2591093117408905,5.108412055780477,6.209176788124156
12133d52c1948d80a87c360a3265658d7345489f,5.353343094192289,5.201561737432894,6.339677891654466
12142e1bcb01b77ba9fef3b7c0ab007e45281e3f,5.277727682596934,5.126690712353471,6.221370604147881
121e43fa53ca6d874aa3e5a7664c9b769f2cbfa6,5.245316681534344,5.09678858162355,6.175735950044603
1224781d6080b8b69a81526ee23b22a1587920ea,5.2629969418960245,5.112276103101792,6.2040192223678465
12361d025fe0752342dabb06d79ff541eb081002,5.353658536585366,5.201951219512195,6.339024390243902
123f631761dab8c37391ba1584122c2578f51923,5.2669565217391305,5.11695652173913,6.208260869565217
12426e114b252d130d83c3f098c4ceae3cf217e3,5.2055498458376155,5.053956834532374,6.1736896197327855
12434efc1d4a83d768e8b60bfdb711780677a308,5.257754477937964,5.107033639143731,6.196592398427261
12435b377f4f2e49340be3361fcc8ee128337638,5.300046019328118,5.150483202945237,6.250345144960884
126c9e05765330d29c973934598876cdea50b5df,5.34337637494022,5.1889048302247724,6.316116690578671
12733e9dd39411be4cd6a9a437faa7d86df159c2,5.3551219512195125,5.203414634146341,6.340975609756097
1274a155af96fcbcf2e60ae9fc9ee8dbdbbe987a,5.435217608804402,5.280140070035017,6.441720860430215
127b42a18618538438b811a29cd95e79c646eb70,5.163801820020223,5.014661274014156,6.121334681496461
127c13aa41bdf3115561ae6e52313cfa278c35da,5.303100416473855,5.15270708005553,6.255900046274872
127f98f42b0b72d2d23c97e7d783d369b6e33fa0,5.278629395852119,5.127592425608657,6.2227231740306586
128a348d049b9c793b89bde4d2ad57feef4e0f26,5.369672943508424,5.215559960356789,6.358771060455897
128be8767d9a20de82f032d5a422fa2a0dadb9bb,5.3063104560110546,5.156609857208659,6.281897742975588
12913a78cedc491f89a34ab0b545831d6006fc98,5.2004089979550105,5.0495910020449895,6.164621676891615
1295c2152457c2267d605d353332ae4b3e5e5d5c,5.346601941747573,5.194660194174757,6.326699029126214
12accdc023f2b62109860cb745bdd1827b2c22de,5.259938837920489,5.109217999126256,6.199213630406291
12cd0bf9b0291bb9a688c197a413d19f3c54710e,5.305375347544023,5.155236329935125,6.282669138090825
12cf1135df64ae2a94e6146f96fdb963d2ee152e,5.355609756097561,5.20390243902439,6.341463414634147
12cfa792b8657cfd37523df83df0a83d987570a5,5.195035460992908,5.04305977710233,6.163627152988855
12d95ef6fcc1f0b83b24e926f488c6416c08d79c,5.43665498247371,5.28192288432649,6.440660991487231
12deaf66d468c050eafc0033f96892409d7f6701,5.278629395852119,5.127592425608657,6.2227231740306586
12e0437f237ad72df3a2f3f8b067cf8097d792f1,5.449922958397535,5.296866974833076,6.459681561376477
12e31a6b12b0a8497f35b327219c348186e0a666,5.2591093117408905,5.108412055780477,6.209176788124156
12e87e29ce60120a711b367b385b91fdc1c35a57,5.266107678729038,5.116946160635481,6.209620476610768
12ecea46e3a7542918efaf595fd866e74d3dba3d,5.265943600867679,5.115401301518438,6.207375271149675
12f7526c66547ced1b670f5c0faeec5120fc9c7a,5.1872755259107235,5.035915854284248,6.149307337095947
12f7babd6b68b14012f8beed42d82688c7e8f04a,5.265943600867679,5.115401301518438,6.207375271149675
12fc32faa8b51d33f3793c45ea20ab02b9717574,5.305375347544023,5.155236329935125,6.282669138090825
12fd3496d19c33c6401c5fdc7558944d46124a0f,5.195807770961145,5.044989775051125,6.16359918200409
13068bf0a04c4c3cfc177f1aabc61037e319d595,5.255642361111111,5.105902777777778,6.194878472222222
13092a916d7b8211fd828a6a7ee0d3cefff995e1,5.436436436436437,5.281281281281282,6.442942942942943
130b512e62dd4cdd4c5d35700438b19b81cec00e,5.264209591474245,5.116341030195382,6.207815275310835
130b664e442767587638b3e807a6f543168239d7,5.345673076923077,5.192788461538462,6.319230769230769
1310affe024fba407bff55dbe65cd6d670c8a32d,5.3791728948679625,5.2242152466367715,6.352765321375187
