commit,AltCountLineBlank,AltCountLineCode,AltCountLineComment,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxNesting,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment
000023961a0c02d6e21dc51ea3484ff71abf1c74,30417,183922,34489,246668,29850,169374,43519,114482,33399,7289,9987,38214.0,37068.0,45039.0,19272.0,161.0,161.0,161.0,13,1.9858657243816253,17.047703180212014,1.4734982332155477,4.169611307420495,4.072438162544169,4.96643109540636,1.6501766784452296,20.34982332155477,1.9734982332155477,16.77208480565371,1.46113074204947
0009426d6721a0356d41811aa34b4ac7f278a76e,28451,173879,32538,232739,27886,160793,41184,108649,31473,6787,8976,36093.0,35006.0,42696.0,18386.0,118.0,117.0,154.0,13,1.9650735294117647,16.720588235294116,1.5,4.0661764705882355,3.974264705882353,4.841911764705882,1.6893382352941178,20.047794117647058,1.9522058823529411,16.512867647058822,1.4852941176470589
0016043bf46f4b85054c61f9000ccc58d0ef4ad7,28272,173090,32314,231549,27707,160033,41003,108146,31249,6783,8949,35897.0,34814.0,42476.0,18268.0,118.0,117.0,154.0,13,1.96875,16.738970588235293,1.5128676470588236,4.071691176470588,3.9761029411764706,4.849264705882353,1.6875,20.06985294117647,1.9558823529411764,16.533088235294116,1.4981617647058822
002f206faf09d39abee80f916cabaf3ab342b74f,27588,170033,31105,226626,27023,157045,40091,106223,30036,6792,8867,35325.0,34271.0,41812.0,17844.0,118.0,117.0,154.0,13,1.9477611940298507,16.725746268656717,1.4906716417910448,4.067164179104478,3.9738805970149254,4.832089552238806,1.6884328358208955,20.013059701492537,1.9347014925373134,16.52238805970149,1.4757462686567164
0041bf6544b9b46022b6362eae834a36505d7baa,29940,181493,33986,243275,29380,167113,42807,113075,32930,7206,9842,37791.0,36666.0,44645.0,19067.0,161.0,161.0,161.0,13,1.9874100719424461,17.10611510791367,1.473021582733813,4.194244604316546,4.10251798561151,5.010791366906475,1.6672661870503598,20.413669064748202,1.9694244604316546,16.83812949640288,1.4568345323741008
004fefa754a4aa3a99a5954da9fb805dbba8dbeb,28428,173787,32516,232603,27863,160702,41169,108579,31451,6787,8975,36067.0,34980.0,42665.0,18373.0,118.0,117.0,154.0,13,1.9650735294117647,16.722426470588236,1.5018382352941178,4.0661764705882355,3.974264705882353,4.841911764705882,1.6893382352941178,20.049632352941178,1.9522058823529411,16.514705882352942,1.4871323529411764
005c62fe4639117a355d933288d74fcee49fbc45,31993,191029,36846,257656,31367,175630,45642,118283,35733,7745,10499,39586.0,38367.0,46639.0,19946.0,161.0,161.0,161.0,13,1.949579831932773,16.70420168067227,1.453781512605042,4.117647058823529,4.018487394957983,4.9109243697478995,1.6218487394957983,19.969747899159664,1.9378151260504202,16.452100840336133,1.442016806722689
0068cede4a753cec0ec5f290bacb1fb22a8f9e58,30620,184852,34997,248307,30043,169965,43853,114735,33936,7409,10205,38428.0,37270.0,45253.0,19346.0,161.0,161.0,161.0,13,1.9894551845342707,17.01933216168717,1.4727592267135325,4.173989455184534,4.072056239015817,4.966608084358524,1.6449912126537785,20.31458699472759,1.9771528998242531,16.748681898066785,1.460456942003515
006a0744998804d43a02034bf44b97a163027bb5,30311,183345,34334,245832,29749,168893,43384,114185,33278,7215,9906,38144.0,37004.0,45039.0,19240.0,161.0,161.0,161.0,13,1.9946619217081851,17.110320284697508,1.4715302491103204,4.1886120996441285,4.094306049822064,5.00355871886121,1.6654804270462633,20.416370106761565,1.9786476868327403,16.839857651245552,1.4572953736654803
006f3f28af2afb8c567ef3ddf4f0a9110c6be437,31055,186761,35402,251040,30472,171744,44542,115681,34307,7465,10313,38739.0,37560.0,45616.0,19518.0,161.0,161.0,161.0,13,1.967128027681661,16.78892733564014,1.4290657439446366,4.115916955017301,4.017301038062284,4.916955017301038,1.6262975778546713,20.031141868512112,1.9550173010380623,16.517301038062282,1.4169550173010381
0078a7598518a66c085311a11a0f25203b9ecce6,29262,177927,33345,238420,28711,164802,42218,111467,32299,6702,9063,36984.0,35870.0,43753.0,18848.0,118.0,117.0,154.0,13,1.9781021897810218,16.733576642335766,1.5091240875912408,4.0583941605839415,3.9616788321167884,4.821167883211679,1.6934306569343065,20.067518248175183,1.9616788321167884,16.532846715328468,1.4945255474452555
007aa8d8344f97e9e547c128728cd87095f0f0ac,32012,191162,36839,257799,31386,175753,45668,118387,35726,7745,10509,39624.0,38397.0,46687.0,19969.0,161.0,161.0,161.0,13,1.949579831932773,16.709243697478993,1.4504201680672268,4.122689075630252,4.021848739495798,4.915966386554622,1.6218487394957983,19.969747899159664,1.9378151260504202,16.457142857142856,1.438655462184874
007ac544011213045e3905983b4350ffec8f41f7,28798,175515,32962,235145,28233,162380,41591,109719,31897,6788,9024,36430.0,35337.0,43113.0,18586.0,118.0,117.0,154.0,13,1.959780621572212,16.683729433272394,1.4972577696526508,4.051188299817184,3.9579524680073126,4.819012797074954,1.6892138939670933,19.992687385740403,1.946983546617916,16.47531992687386,1.482632541133455
007d06aa57e673c95da583d2afa30bb14fb69e28,31515,188900,36164,254393,30922,173803,45024,117185,35066,7531,10343,39185.0,38000.0,46198.0,19754.0,161.0,161.0,161.0,13,1.9620689655172414,16.848275862068967,1.4310344827586208,4.144827586206897,4.044827586206897,4.958620689655173,1.6413793103448275,20.094827586206897,1.95,16.58448275862069,1.4189655172413793
00880a17dd1ccad44150c425d5709b767c9326bc,29036,176441,33116,236480,28486,163347,41896,110415,32081,6684,9037,36622.0,35512.0,43334.0,18660.0,118.0,117.0,154.0,13,1.9725776965265083,16.680073126142595,1.510054844606947,4.047531992687386,3.9469835466179157,4.815356489945155,1.6855575868372943,20.0054844606947,1.959780621572212,16.478976234003657,1.4972577696526508
0089521cacd99db8018b7a31e205dad0bf0738c7,32336,192731,37215,260050,31710,177176,46154,119350,36102,7746,10654,39895.0,38659.0,46992.0,20091.0,161.0,161.0,161.0,13,1.948073701842546,16.66331658291457,1.4505862646566163,4.107202680067002,4.006700167504188,4.891122278056951,1.6281407035175879,19.936348408710217,1.9363484087102178,16.41038525963149,1.4388609715242882
009a81ed978e5dc81767cf1be6dc4ea38c112801,30818,185638,35292,249575,30228,170681,44108,115030,34197,7490,10235,38566.0,37405.0,45479.0,19422.0,161.0,161.0,161.0,13,1.9737762237762237,16.888111888111887,1.4353146853146854,4.143356643356643,4.043706293706293,4.949300699300699,1.6363636363636365,20.15909090909091,1.9615384615384615,16.62062937062937,1.4230769230769231
00a3da2a131a3e122df7e053d992fbc1735bf4f9,32226,192256,36995,259253,31600,176814,45922,119112,35882,7745,10542,39854.0,38631.0,46958.0,20075.0,161.0,161.0,161.0,13,1.9512605042016806,16.75294117647059,1.457142857142857,4.132773109243698,4.031932773109244,4.92436974789916,1.6319327731092437,20.03361344537815,1.9394957983193277,16.499159663865544,1.4453781512605042
00a4b0350198ce2039af2360ff5d83a1f8ee6cd9,31992,191072,36828,257680,31366,175673,45644,118315,35715,7745,10499,39601.0,38379.0,46660.0,19956.0,161.0,161.0,161.0,13,1.9478991596638655,16.702521008403362,1.4504201680672268,4.117647058823529,4.018487394957983,4.912605042016807,1.6218487394957983,19.96470588235294,1.9361344537815126,16.450420168067225,1.438655462184874
00acdbc6fd5aa1635cf0a6dfa8a4c44e9b75e09e,32329,192854,37183,260136,31703,177394,46089,119561,36070,7745,10560,39980.0,38749.0,47099.0,20140.0,161.0,161.0,161.0,13,1.9546218487394957,16.77310924369748,1.4588235294117646,4.132773109243698,4.033613445378151,4.9260504201680675,1.6319327731092437,20.04873949579832,1.9428571428571428,16.51932773109244,1.4470588235294117
00b7cf2379901394c971db5ab59ce70e12e434b7,30716,185240,34827,248618,30139,170328,43965,114903,33766,7409,10230,38494.0,37336.0,45326.0,19390.0,161.0,161.0,161.0,13,1.9825174825174825,16.935314685314687,1.4615384615384615,4.155594405594406,4.054195804195804,4.9475524475524475,1.6363636363636365,20.227272727272727,1.9702797202797202,16.666083916083917,1.4493006993006994
00bb99c424e90b6533170a034b7cbc7ff2e85e50,32967,195831,37816,264356,32321,180019,46955,121216,36640,7937,10819,40481.0,39201.0,47680.0,20434.0,161.0,161.0,161.0,13,1.965742251223491,16.61827079934747,1.435562805872757,4.083197389885807,3.9771615008156607,4.858075040783034,1.6182707993474714,19.903752039151712,1.9543230016313213,16.37030995106036,1.4241435562805873
00bcc35081f6fd247fa4024bd256c1ab4082f9bf,31631,189523,36262,255221,31008,174258,45133,117504,35164,7691,10383,39289.0,38101.0,46323.0,19814.0,161.0,161.0,161.0,13,1.9589041095890412,16.811643835616437,1.4246575342465753,4.136986301369863,4.035958904109589,4.948630136986301,1.6369863013698631,20.051369863013697,1.946917808219178,16.551369863013697,1.4126712328767124
00c0e40f020581ff010a3efd96243bf0ae726fb0,30309,183441,34364,245959,29747,169003,43413,114249,33308,7215,9892,38139.0,36998.0,45036.0,19241.0,161.0,161.0,161.0,13,1.9946619217081851,17.11387900355872,1.4750889679715302,4.185053380782918,4.090747330960854,5.00355871886121,1.6619217081850535,20.42170818505338,1.9786476868327403,16.845195729537366,1.4608540925266904
00c4d2b6bca954b4505221616dd3f53230f9b299,31933,190917,36712,257353,31308,175539,45589,118239,35599,7739,10483,39574.0,38355.0,46632.0,19941.0,161.0,161.0,161.0,13,1.957841483979764,16.770657672849914,1.460370994940978,4.133220910623946,4.032040472175379,4.927487352445194,1.627318718381113,20.048903878583474,1.9460370994940979,16.51939291736931,1.4485666104553119
00d174489e9905411dbae5f895758f2ca489bd9f,30322,183438,34362,245965,29760,168984,43415,114248,33306,7215,9908,38157.0,37017.0,45054.0,19244.0,161.0,161.0,161.0,13,1.9946619217081851,17.11387900355872,1.4733096085409252,4.1886120996441285,4.094306049822064,5.00355871886121,1.6637010676156583,20.42170818505338,1.9786476868327403,16.841637010676155,1.4590747330960854
00d27937bf0348e7da615f04b65f535a58e096c1,28058,171992,32058,229987,27492,158950,40617,107504,30989,6790,8927,35722.0,34642.0,42273.0,18079.0,118.0,117.0,154.0,13,1.966728280961183,16.77264325323475,1.5157116451016637,4.081330868761553,3.9870609981515712,4.861367837338262,1.6950092421441774,20.109057301293902,1.9537892791127542,16.5637707948244,1.5009242144177448
00d7cc0c0b324b1b1c75b97d05423a2dc3af70cf,28673,174893,32882,234322,28108,161767,41444,109295,31817,6788,9015,36304.0,35211.0,42954.0,18492.0,118.0,117.0,154.0,13,1.9616087751371116,16.70749542961609,1.5027422303473492,4.060329067641682,3.96526508226691,4.828153564899451,1.6873857404021937,20.02376599634369,1.9488117001828154,16.49908592321755,1.4881170018281535
00ddc9d13cadb66d51e72107109baef1b3ca7c70,30297,183320,34338,245801,29735,168883,43397,114158,33282,7215,9891,38121.0,36981.0,45007.0,19234.0,161.0,161.0,161.0,13,1.9946619217081851,17.104982206405694,1.4715302491103204,4.183274021352313,4.090747330960854,5.0,1.6619217081850535,20.40747330960854,1.9786476868327403,16.83629893238434,1.4572953736654803
00de60633228f11a2941c25fc7738f8028756cb9,32318,192659,37215,259960,31692,177104,46126,119313,36102,7746,10654,39882.0,38646.0,46978.0,20086.0,161.0,161.0,161.0,13,1.948073701842546,16.67001675041876,1.4522613065326633,4.108877721943049,4.008375209380235,4.894472361809045,1.6281407035175879,19.944723618090453,1.9363484087102178,16.417085427135678,1.440536013400335
00df039faa32a278029d1af27851e6fa15f4fb27,31362,188230,36015,253422,30769,173113,44791,116720,34917,7528,10365,39050.0,37871.0,46037.0,19675.0,161.0,161.0,161.0,13,1.9620689655172414,16.843103448275862,1.4327586206896552,4.136206896551724,4.0344827586206895,4.953448275862069,1.6362068965517242,20.086206896551722,1.9517241379310344,16.58103448275862,1.4206896551724137
00ec50e56d136de41f43c33f39cdbee83f3e4458,30820,185643,35293,249583,30230,170686,44110,115033,34198,7490,10235,38567.0,37406.0,45480.0,19422.0,161.0,161.0,161.0,13,1.9737762237762237,16.88986013986014,1.4353146853146854,4.143356643356643,4.043706293706293,4.949300699300699,1.6363636363636365,20.15909090909091,1.9615384615384615,16.62062937062937,1.4230769230769231
00eebe351c4b4626a7b8e0b2dc4b7a172f3fd8d9,27574,169003,31511,226014,27018,156113,39855,105652,30448,6725,8816,35144.0,34107.0,41561.0,17858.0,117.0,116.0,154.0,13,1.9097744360902256,16.30075187969925,1.5112781954887218,3.986842105263158,3.8890977443609023,4.7443609022556394,1.6917293233082706,19.554511278195488,1.8984962406015038,16.10902255639098,1.4981203007518797
00f27feb6afaa9e5f91a0852a5a20c041ba0a421,27467,169229,30989,225600,26902,156256,39772,105837,29920,6789,8853,35233.0,34189.0,41711.0,17836.0,117.0,116.0,154.0,13,1.8911819887429644,16.22701688555347,1.4878048780487805,3.973733583489681,3.8818011257035647,4.720450281425891,1.6697936210131332,19.452157598499063,1.8799249530956847,16.024390243902438,1.474671669793621
00fd0afefd6b2a37497141d1d2a0d95210806406,30821,185702,35367,249718,30238,170754,44123,115091,34272,7464,10245,38581.0,37420.0,45434.0,19434.0,161.0,161.0,161.0,13,1.9773519163763067,16.890243902439025,1.4581881533101044,4.144599303135888,4.043554006968641,4.940766550522648,1.6358885017421603,20.17595818815331,1.9651567944250872,16.62020905923345,1.4459930313588851
01017dce5469660191f926e35a3d9e88cbcb8537,29277,178021,33354,238537,28726,164894,42237,111534,32308,6704,9063,37007.0,35888.0,43783.0,18864.0,118.0,117.0,154.0,13,1.9781021897810218,16.71897810218978,1.5072992700729928,4.054744525547445,3.95985401459854,4.819343065693431,1.6916058394160585,20.05109489051095,1.9616788321167884,16.52007299270073,1.4927007299270072
010845157ae748bc35af84cfedf0803379c6e02b,32328,192850,37183,260131,31702,177390,46089,119560,36070,7745,10560,39980.0,38749.0,47099.0,20140.0,161.0,161.0,161.0,13,1.9546218487394957,16.769747899159665,1.4588235294117646,4.132773109243698,4.033613445378151,4.9260504201680675,1.6319327731092437,20.045378151260504,1.9428571428571428,16.515966386554624,1.4470588235294117
0111681ecfe4d04a354536e62af1cde7c49e1c40,25392,158337,28289,210023,24845,145980,36879,98935,27243,6609,8346,32984.0,32016.0,39159.0,16786.0,113.0,112.0,154.0,13,1.9013806706114398,16.380670611439843,1.5266272189349113,4.0276134122287965,3.932938856015779,4.808678500986193,1.7455621301775148,19.62524654832347,1.8875739644970415,16.173570019723865,1.5108481262327416
0114a7ad0664358f6f29b44461148f621520ed97,31382,188319,36072,253588,30789,173200,44825,116777,34974,7529,10367,39061.0,37882.0,46048.0,19684.0,161.0,161.0,161.0,13,1.9620689655172414,16.837931034482757,1.4344827586206896,4.136206896551724,4.036206896551724,4.955172413793103,1.6379310344827587,20.086206896551722,1.9517241379310344,16.57758620689655,1.4224137931034482
0114f71344844be9e5add321cffea34bac077d75,30442,184057,34549,246886,29875,169509,43534,114558,33459,7289,9987,38264.0,37118.0,45098.0,19320.0,161.0,161.0,161.0,13,1.982332155477032,17.026501766784452,1.469964664310954,4.166077738515901,4.068904593639576,4.9628975265017665,1.6484098939929328,20.325088339222614,1.969964664310954,16.750883392226147,1.4575971731448762
0115e030db499853a77c2b92dc8c6a51552009ef,32376,192937,37304,260384,31750,177365,46196,119466,36191,7746,10671,39931.0,38694.0,47034.0,20150.0,161.0,161.0,161.0,13,1.945091514143095,16.62396006655574,1.4409317803660566,4.098169717138103,3.9983361064891847,4.878535773710483,1.6306156405990018,19.890183028286188,1.9334442595673877,16.37271214642263,1.4292845257903495
011b648646fcf1f467336ac6bbf46145501c0f12,32329,192854,37188,260141,31703,177394,46089,119561,36075,7745,10560,39980.0,38749.0,47099.0,20140.0,161.0,161.0,161.0,13,1.9546218487394957,16.77310924369748,1.4588235294117646,4.132773109243698,4.033613445378151,4.9260504201680675,1.6319327731092437,20.04873949579832,1.9428571428571428,16.51932773109244,1.4470588235294117
01247e0299b34b9b46d96d5850a24583e39deabe,25765,160963,28650,213362,25212,148535,37534,100654,27591,6649,8397,33503.0,32526.0,39762.0,17061.0,113.0,112.0,154.0,13,1.8978388998035363,16.406679764243616,1.5166994106090372,4.039292730844794,3.931237721021611,4.81139489194499,1.7406679764243616,19.63261296660118,1.8840864440078586,16.20039292730845,1.49901768172888
0155f710b856970dc1dc5261e740f135c67a7b1d,31359,188215,36014,253403,30766,173097,44784,116716,34916,7528,10366,39046.0,37867.0,46033.0,19673.0,161.0,161.0,161.0,13,1.9620689655172414,16.84655172413793,1.4327586206896552,4.136206896551724,4.0344827586206895,4.955172413793103,1.6362068965517242,20.086206896551722,1.9517241379310344,16.58103448275862,1.4206896551724137
0159ba3226f75fbd6d3dc0e92c325cb11f2f0699,30753,185400,35166,249148,30172,170470,44046,114981,34071,7454,10249,38508.0,37348.0,45343.0,19397.0,161.0,161.0,161.0,13,1.9790940766550522,16.90418118466899,1.461672473867596,4.146341463414634,4.045296167247387,4.937282229965157,1.6358885017421603,20.182926829268293,1.9668989547038327,16.634146341463413,1.4494773519163764
015fba38345c685275864e5b216c74e8ba0633bb,29389,178418,33571,239262,28838,165281,42361,111760,32525,6704,9073,37101.0,35990.0,43871.0,18903.0,118.0,117.0,154.0,13,1.9763636363636363,16.64909090909091,1.4836363636363636,4.041818181818182,3.9472727272727273,4.794545454545455,1.6836363636363636,19.956363636363637,1.96,16.45090909090909,1.469090909090909
015ff4f8225841d791c9940d71ebbce82c978a3c,32267,192487,37120,259643,31641,177039,46009,119289,36007,7745,10548,39899.0,38673.0,47012.0,20094.0,161.0,161.0,161.0,13,1.9546218487394957,16.768067226890757,1.457142857142857,4.13109243697479,4.033613445378151,4.9260504201680675,1.6319327731092437,20.045378151260504,1.9428571428571428,16.51260504201681,1.4453781512605042
016d66f512bbbd7d766f6244d989b4549d5b0d5b,29939,181475,33986,243256,29379,167095,42800,113067,32930,7206,9842,37787.0,36662.0,44641.0,19066.0,161.0,161.0,161.0,13,1.9892086330935252,17.107913669064747,1.474820143884892,4.196043165467626,4.10251798561151,5.012589928057554,1.6672661870503598,20.413669064748202,1.9712230215827338,16.83992805755396,1.45863309352518
0175b6e2b9f99101b37cd4b1aa61711678a17105,31382,188322,36072,253591,30789,173203,44825,116780,34974,7529,10367,39062.0,37883.0,46049.0,19685.0,161.0,161.0,161.0,13,1.9620689655172414,16.837931034482757,1.4344827586206896,4.136206896551724,4.036206896551724,4.955172413793103,1.6379310344827587,20.086206896551722,1.9517241379310344,16.57758620689655,1.4224137931034482
017b7c52fc00897c72f6c4808ded43c4c5f9c5b8,33474,198891,38511,268601,32827,182997,47713,123271,37335,7952,10892,41126.0,39837.0,48455.0,20785.0,161.0,161.0,161.0,13,1.9706362153344208,16.65089722675367,1.4306688417618272,4.0946166394779775,3.9885807504078303,4.876019575856444,1.6182707993474714,19.924959216965743,1.9592169657422511,16.402936378466556,1.4192495921696575
017f7221abe6129a41c6a7d2b4ce990f477be74f,27338,168310,31070,224645,26782,155439,39544,105296,30007,6725,8797,35032.0,33995.0,41446.0,17783.0,117.0,116.0,154.0,13,1.9090909090909092,16.34280303030303,1.5056818181818181,3.9943181818181817,3.897727272727273,4.753787878787879,1.6950757575757576,19.589015151515152,1.8977272727272727,16.14962121212121,1.4924242424242424
01826066b085ca136a1fc81ab964fab2d240ad86,28026,171758,31957,229635,27461,158709,40592,107322,30892,6785,8940,35666.0,34594.0,42216.0,18075.0,118.0,117.0,154.0,13,1.96309963099631,16.74538745387454,1.503690036900369,4.075645756457565,3.981549815498155,4.8468634686346865,1.6918819188191883,20.07380073800738,1.9501845018450183,16.538745387453876,1.488929889298893
0186e9ebedfb18ad02fe20af18cc35526760fbad,31630,189504,36261,255200,31007,174240,45127,117493,35163,7691,10382,39284.0,38096.0,46317.0,19810.0,161.0,161.0,161.0,13,1.9589041095890412,16.811643835616437,1.4246575342465753,4.136986301369863,4.035958904109589,4.948630136986301,1.6369863013698631,20.04794520547945,1.946917808219178,16.551369863013697,1.4126712328767124
018ec3c8203ad1aee683840a580cfba7914419b6,28344,173393,32503,232113,27779,160323,41067,108338,31438,6784,8962,35976.0,34893.0,42565.0,18311.0,118.0,117.0,154.0,13,1.9650735294117647,16.72426470588235,1.5073529411764706,4.0661764705882355,3.9724264705882355,4.84375,1.6875,20.049632352941178,1.9522058823529411,16.518382352941178,1.4926470588235294
019678d6b1f83419cdc35e3d455175adce3a379c,28877,176067,33023,235837,28312,162923,41722,110133,31958,6788,9033,36528.0,35434.0,43226.0,18641.0,118.0,117.0,154.0,13,1.9635036496350364,16.717153284671532,1.4981751824817517,4.056569343065694,3.9635036496350367,4.822992700729927,1.6916058394160585,20.03102189781022,1.9507299270072993,16.509124087591243,1.4835766423357664
0196c75e14b52558bd071dc86ccf037cdcd60159,27426,168955,30903,225206,26861,156038,39730,105698,29834,6770,8815,35172.0,34132.0,41638.0,17823.0,117.0,116.0,154.0,13,1.9071969696969697,16.339015151515152,1.496212121212121,3.996212121212121,3.899621212121212,4.7518939393939394,1.691287878787879,19.581439393939394,1.8958333333333333,16.140151515151516,1.4829545454545454
019d8a409f6ff077c171589e89ac84f6575da86c,27471,169230,30994,225609,26905,156259,39768,105841,29925,6788,8853,35233.0,34189.0,41712.0,17833.0,117.0,116.0,154.0,13,1.8911819887429644,16.22701688555347,1.4878048780487805,3.973733583489681,3.8818011257035647,4.720450281425891,1.6679174484052532,19.45028142589118,1.8799249530956847,16.024390243902438,1.474671669793621
01a6966021a50dc7aff76c0f951bbdd6e1bdd444,32007,191104,36829,257726,31381,175699,45648,118341,35716,7745,10505,39609.0,38387.0,46671.0,19959.0,161.0,161.0,161.0,13,1.949579831932773,16.705882352941178,1.4504201680672268,4.121008403361344,4.021848739495798,4.915966386554622,1.6218487394957983,19.969747899159664,1.9378151260504202,16.45378151260504,1.438655462184874
01ae81e028f35fedac97e6e44336305786c3f14c,30817,185713,35379,249737,30234,170771,44120,115105,34284,7465,10238,38588.0,37427.0,45505.0,19434.0,161.0,161.0,161.0,13,1.9807692307692308,16.931818181818183,1.4632867132867133,4.153846153846154,4.054195804195804,4.963286713286713,1.6381118881118881,20.23076923076923,1.9685314685314685,16.66083916083916,1.451048951048951
01be97c2b285e8ba377ba58385ef6ad2e7815c93,31355,188190,36021,253381,30762,173072,44787,116685,34923,7528,10366,39034.0,37855.0,46015.0,19668.0,161.0,161.0,161.0,13,1.9620689655172414,16.839655172413792,1.4327586206896552,4.13448275862069,4.0327586206896555,4.953448275862069,1.6362068965517242,20.082758620689656,1.9517241379310344,16.57758620689655,1.4206896551724137
01c94e9001d5e78be32c64728058428fdb2febb4,30721,185274,34884,248710,30140,170350,43986,114921,33789,7454,10242,38496.0,37338.0,45325.0,19394.0,161.0,161.0,161.0,13,1.9842657342657342,16.935314685314687,1.4597902097902098,4.155594405594406,4.054195804195804,4.951048951048951,1.6363636363636365,20.232517482517483,1.972027972027972,16.664335664335663,1.4475524475524475
01caf20d57aea73e67337ba1d396dd80a76d9dc3,31383,188315,36081,253594,30790,173196,44821,116775,34983,7529,10367,39061.0,37884.0,46049.0,19686.0,161.0,161.0,161.0,13,1.9620689655172414,16.837931034482757,1.4344827586206896,4.136206896551724,4.036206896551724,4.955172413793103,1.6379310344827587,20.086206896551722,1.9517241379310344,16.57758620689655,1.4224137931034482
01cbd9eab5710a409e2e760fa20aeb701fa5e799,33531,199099,38525,268877,32884,183170,47768,123385,37349,7952,10927,41166.0,39877.0,48501.0,20808.0,161.0,161.0,161.0,13,1.9626623376623376,16.589285714285715,1.4253246753246753,4.082792207792208,3.977272727272727,4.858766233766234,1.6168831168831168,19.844155844155843,1.9512987012987013,16.344155844155843,1.4139610389610389
01ce12252c959ed0f4b4b021adffa7a84a2d64a6,31337,188149,35962,253263,30744,173039,44767,116682,34864,7528,10358,39034.0,37855.0,46018.0,19659.0,161.0,161.0,161.0,13,1.9688581314878892,16.89273356401384,1.4359861591695502,4.14878892733564,4.044982698961937,4.970588235294118,1.6401384083044983,20.147058823529413,1.958477508650519,16.6280276816609,1.4238754325259515
01ced48994640b7d6fd72289544e766dc9009de7,30769,185414,35191,249202,30188,170481,44051,114984,34096,7454,10252,38520.0,37360.0,45357.0,19401.0,161.0,161.0,161.0,13,1.980836236933798,16.9006968641115,1.4599303135888502,4.146341463414634,4.047038327526132,4.940766550522648,1.6358885017421603,20.182926829268293,1.9686411149825784,16.628919860627178,1.4477351916376306
01d3a526ad9a37938f3597b2c160d699904cb8b8,31362,188230,36015,253422,30769,173113,44791,116720,34917,7528,10365,39050.0,37871.0,46037.0,19675.0,161.0,161.0,161.0,13,1.9620689655172414,16.843103448275862,1.4327586206896552,4.136206896551724,4.0344827586206895,4.953448275862069,1.6362068965517242,20.086206896551722,1.9517241379310344,16.58103448275862,1.4206896551724137
01e0c53c739854fda6d601a5a49ef1ccacd156fc,31364,188263,35997,253439,30771,173144,44799,116742,34899,7529,10367,39050.0,37871.0,46040.0,19673.0,161.0,161.0,161.0,13,1.9620689655172414,16.839655172413792,1.4327586206896552,4.136206896551724,4.0344827586206895,4.955172413793103,1.6362068965517242,20.086206896551722,1.9517241379310344,16.579310344827586,1.4206896551724137
01e4be6c3d23741bbf7173624f35abb3f15bdf25,30820,185722,35376,249746,30237,170787,44128,115112,34281,7464,10232,38591.0,37430.0,45448.0,19435.0,161.0,161.0,161.0,13,1.9807692307692308,16.924825174825173,1.4632867132867133,4.153846153846154,4.0524475524475525,4.9527972027972025,1.6363636363636365,20.22027972027972,1.9685314685314685,16.653846153846153,1.451048951048951
01e60a9a22fea0d10fe869b36d406b2eac131476,29293,178077,33520,238775,28742,164952,42245,111568,32470,6702,9066,37027.0,35913.0,43806.0,18882.0,118.0,117.0,154.0,13,1.9762773722627738,16.71897810218978,1.5127737226277371,4.056569343065694,3.95985401459854,4.815693430656935,1.6916058394160585,20.067518248175183,1.9580291970802919,16.521897810218977,1.4981751824817517
01e7e90359aa6fa54d00201843e1bb5f02b632f5,27149,167573,30712,223365,26585,154675,39315,104784,29643,6769,8796,34904.0,33869.0,41306.0,17710.0,113.0,112.0,154.0,13,1.9128787878787878,16.365530303030305,1.5,4.0018939393939394,3.903409090909091,4.763257575757576,1.696969696969697,19.617424242424242,1.9015151515151516,16.166666666666668,1.4867424242424243
01f95825d55b2ca36ee9bc131a5f6899f47621c6,28875,176002,33009,235777,28324,162915,41793,110109,31975,6687,9028,36535.0,35442.0,43222.0,18620.0,118.0,117.0,154.0,13,1.9616087751371116,16.687385740402195,1.5027422303473492,4.049360146252285,3.956124314442413,4.8208409506398535,1.6892138939670933,20.0,1.9488117001828154,16.484460694698356,1.4881170018281535
020222ef4dc1c8478fd217ccc524677215674821,28036,171747,31954,229632,27471,158699,40590,107309,30889,6785,8939,35666.0,34594.0,42212.0,18076.0,118.0,117.0,154.0,13,1.9649446494464944,16.743542435424356,1.503690036900369,4.075645756457565,3.981549815498155,4.8468634686346865,1.6918819188191883,20.075645756457565,1.952029520295203,16.535055350553506,1.488929889298893
0202c411edc25940cc381bf317badcdf67670be4,27450,169185,30991,225542,26884,156214,39760,105756,29922,6786,8857,35179.0,34134.0,41662.0,17783.0,117.0,116.0,154.0,13,1.9606741573033708,16.880149812734082,1.50374531835206,4.106741573033708,4.01685393258427,4.883895131086143,1.7134831460674158,20.185393258426966,1.9475655430711611,16.670411985018728,1.4906367041198503
