commit,Cyclomatic,CyclomaticModified,CyclomaticStrict
046e4c1c09aa4fa9865b1fd755aa99d8617465d2,5.353343094192289,5.201561737432894,6.3391898487066864
0473f28ad700b9bf4e7dd279f33950fdc968dfa2,5.362749878108239,5.210141394441735,6.34763529985373
0488792d2e56bfe38be6ea7f5456bd3286c807b8,5.346005774783445,5.193936477382098,6.318575553416747
0489289de2d70d86ccb20cf5870bd697fd7cf1a2,5.26539462272333,5.114917606244579,6.206418039895924
049d51a2bb9a03d2f2c2cce1ae41e57dbbf42244,5.270363951473137,5.119584055459272,6.20840554592721
049e64aa5024a9fa2fbe6116d413da1ffc7f497a,5.2684444444444445,5.120444444444445,6.212444444444444
04aea8d4df199836da3802f08cb5738eae66fa6c,5.309545875810936,5.159406858202039,6.2877664504170525
04afcc2201ddb399031484eb9769393bade2529d,5.257754477937964,5.107033639143731,6.197029270423766
04b125de7ead1bfa8fd3648293285b88f3c09af6,5.2055498458376155,5.053956834532374,6.173175745118191
04b4f7d579056cedaae2de0a019e5993b4d9c2d0,5.3759071117561685,5.222060957910014,6.362844702467344
04be69478fda74fbce91a6775e5b5946c3cde61e,5.2055498458376155,5.053956834532374,6.173175745118191
04c4a4e865c1735edec553408aa7b4db6eb17263,5.2474093264248705,5.0954231433506045,6.18566493955095
04d47e969a1fb952baffbd12a1a0dd2dc6cd2746,5.26256006989952,5.111839231105286,6.203145478374836
04dad2493b6607c062952abe07c25f66b6dfb07a,5.309082483781279,5.158480074142725,6.261816496756256
04e0869876f726d5af9ac901911781d440e6aed2,5.245502645502645,5.094179894179894,6.224338624338625
04e47a7f55dc41d77ae1c18f7f77d4c930b24209,5.256118881118881,5.1053321678321675,6.194493006993007
04ee8b875b96c096c479132adca02fa734c3fa96,5.354461238420283,5.202827888834714,6.340321794246709
04efc8b57c17ab31de1c4c53e52838659dfeecc5,5.364212579229644,5.21160409556314,6.349098000975134
0501b7e78564d11e87d228f7ffdbdb4b147145e3,5.305375347544023,5.154772937905468,6.282669138090825
0502887d3d37ea1d8ba1e35288a6652d3abff459,5.305375347544023,5.155236329935125,6.282669138090825
0505d604c9c5a361ee027d155c7d1facaf326863,5.26241134751773,5.113475177304965,6.2061170212765955
0517ae0ba6a69c5c11cb8660c3d491f525cba09c,5.253351206434316,5.10455764075067,6.185880250223414
05219a1276341e72d8082d76b7f5ed394b7437a4,5.192991366175724,5.040629761300153,6.1604875571356015
0538b84027a8aba7e8b805e3ec8fceb3990023e5,5.353343094192289,5.201561737432894,6.339677891654466
0539d5e6d535760a99694ff5d5592e46ed929d15,5.368604073522106,5.214605067064084,6.360158966716344
053e2fb5798374d1628b8cd4d797a64e48c944b6,5.19634703196347,5.0441400304414,6.167935058346017
0543de438f39cc99bcde807313e972a6caac5840,5.255252570406795,5.106392489941887,6.187751452838623
054a5aee6f3e8e90d96f7b3f76f5f55752561c59,5.3416252072968495,5.190160309563295,6.356550580431177
054d949ffb2e3aa98a97c564dc9c260e7fbab033,5.185279187817259,5.032994923857868,6.152284263959391
05682ee270199fdfbc11883458b3639b2b1577df,5.266922094508302,5.10727969348659,6.206896551724138
0568c8e9dce2aa0dd18f41f23e3465f3639e371e,5.195296523517382,5.044478527607362,6.161042944785276
05781d37fa43b5dada77d1bcfd4cdc42742e7421,5.205035971223022,5.05344295991778,6.174203494347379
0581b546419627d4e82f7df8b195fa207ef42f6a,5.193499238191976,5.041137633316405,6.1604875571356015
0582a34f525a95a1c592f111fbf64dd45a4d8e70,5.435717858929465,5.28064032016008,6.442221110555278
058d655f8fa68986d1d4a020052728e9e6fa848c,5.308619091751622,5.158016682113067,6.286376274328082
059ae35a4871428f49500a22fd0b3eb6e1b424c3,5.288596902862506,5.1370248709526045,6.2477709995307364
05a5869a01779e6fb55535aff9b01716aac42dcf,5.197429305912596,5.045244215938303,6.162982005141388
05a6d0e9d08995378e7a37048d60fbae428106fb,5.196654840344653,5.044602128737963,6.165737455651293
05b458c104708141d2fad211d79703b3b99cc5a8,5.353343094192289,5.201561737432894,6.3391898487066864
05bb78abc179b47f6288b990c1ba8f3d403cad1d,5.356411506582155,5.204778156996587,6.342759629449049
05c2b7ba49e36a6beff30204948dba79451c4233,5.306302131603337,5.156163113994439,6.283595922150139
05cf21eba29d18eb6cdece25613c6b1b036872d0,5.250108178277801,5.097793163132843,6.190393768931199
05d1ed6148305d299693000856e4971e9f642662,5.195035460992908,5.04305977710233,6.164640324214792
05d290e1dbd2ed424cd3c872c5b20390100fa5f7,5.265536723163842,5.115167318557149,6.208170360712733
05e293c1ac63295fcfe1b8fd9533fcdb012d5f03,5.26131322094055,5.11357586512866,6.205412599822537
05e408dd1aaa45d3c74e201bc218f65c3f93d99b,5.271704903283851,5.121007647323437,6.214125056230319
05eb1c37ed345d0ea244a239dad18de830e022f6,5.257833482542525,5.108773500447628,6.191584601611459
05ec6e13aaf33b6a647e1321203a770e697eea9a,5.295246800731261,5.143053016453382,6.247257769652651
05f2dfb965476a59050b7c3446b1281bdcac7051,5.195272353545735,5.043165467625899,6.158787255909558
05f6e1be8cdae1ebedf3cf7b7a072a3b35f945b5,5.360136452241715,5.208576998050682,6.34551656920078
0607e10009ee4e37cb49b4cec8d28a9dda1656a4,5.354288499025341,5.202729044834308,6.340155945419103
061eeff104e74e50a6ddeed5b4a5fb382767742f,5.35285505124451,5.201073694485115,6.338701805758907
0624c63ce6a488d3d8bccc4b1e79cc2093e2c4a4,5.314659197012138,5.163398692810458,6.294117647058823
06358125b81d9657b06dea0233ea0add331a2a70,5.260603410581548,5.109750765194578,6.20157411456056
06478dab4c9fb57dc6b7299eafd18df1bea9ca22,5.3585365853658535,5.206829268292683,6.344878048780488
0654aa57f30fc7984e19b91cdbee123f929ca7b1,5.379777455249154,5.22447992259313,6.366715045960329
0657e0f802b0e0a97738c074dd27ee47eeb3366f,5.262239250744998,5.1025968497232865,6.2013622818220515
065feab4ebc8e160ab025ff351d724aeda3623ad,5.264412657130473,5.1140008669267445,6.205028175119202
066790d7cb0fa22e64f1276d8a0e33d18484f62a,5.191370558375635,5.039086294416244,6.158375634517767
066c38ca17efcacc363f5a8973cc3a118defda5a,5.346968238691049,5.1948989412897015,6.3209817131857555
067622b0e8afde8b39884e221b7a56299036f6d9,5.194685743484926,5.043944813490036,6.159427695452223
068f85e31311f521adffbcbf96f6583206d77b7d,5.369617803580068,5.21673923560716,6.355104015481374
06959fe0e1f50608ff872be386a7c53d97f885f4,5.293418647166362,5.141224862888483,6.241773308957953
06af3bba414b832fe9e04fb959daa2b9b678d2d5,5.253356431355565,5.100909484625379,6.193590298830663
06b3d386e0a5841c11b6730f95c44068790d791e,5.436154231347021,5.2814221331998,6.441161742613921
06b6d81b7929ce6f5542ba869e7bb9d8e437e6f8,5.366084081247048,5.213037316957959,6.355219650448748
06bf4ad1db92c32af38e16d9b7f928edbd647780,5.363894139886578,5.210775047258979,6.351134215500945
06c0ed7bfb5f05fe787e77371ef4c74c4fc245b4,5.374818401937046,5.221791767554479,6.361259079903148
06ccb29e8b904dd786ff740a412b634815777249,5.26539462272333,5.114917606244579,6.206418039895924
06cd5a1e01328724b7709ac232e36263e59f5f26,5.356237816764133,5.204678362573099,6.341617933723197
06cf4f2d87d670f6d49c208fa41933941205da90,5.24085637823372,5.092328278322926,6.172613737734166
06cfa75675ac605577c9a42154a9042bfd451937,5.268884892086331,5.118255395683454,6.210431654676259
06cfa9f31004106f8214b766fa990d451b754b66,5.361774744027303,5.209166260360799,6.346660165772794
06d18bdf86513295e5bf424ae322130678cd8051,5.265943600867679,5.115401301518438,6.207375271149675
06dba2b0235293e84157a59fa22dc89baa336166,5.300970873786408,5.150716597318539,6.254276467868701
06dec439a3d00fa0b3141a2d52b33d22b941976c,5.2055498458376155,5.053956834532374,6.173175745118191
06f46f237afa823c0a2775e60ed8fbd80e7c751f,5.271704903283851,5.121007647323437,6.214125056230319
06fffa000c3c3ab54f975474d5bb8d30dc914c03,5.26256006989952,5.111839231105286,6.203145478374836
0705fe202dd30009e2033e96a17cb12299bf5ab3,5.357073170731708,5.205365853658536,6.343414634146342
070b7e441649b9c2543fda7bfbef0ad58761f869,5.19197562214322,5.039614017267649,6.159471813103098
070e5f72d9d6f0056895bd3222e75f8075ed4c0e,5.362647754137116,5.2094562647754135,6.350354609929078
0711883218039750f940d8febf05a81aa46d2ab9,5.257754477937964,5.107033639143731,6.197029270423766
07198afbd19f5ba4f991d9b554bc320690de19dc,5.345673076923077,5.192788461538462,6.319230769230769
0719f3eecd1234f6331cab980088239207e93335,5.205035971223022,5.05344295991778,6.174203494347379
071bcaab6480dea80a47f574f61dc2cd9518e7dc,5.271704903283851,5.121007647323437,6.214125056230319
071dd0ba43b51a2124f3f9884283cd68a9506323,5.2629969418960245,5.112276103101792,6.203582350371341
072473e6593783a291a7bb5249086985268e6b9f,5.305375347544023,5.155236329935125,6.282669138090825
072a109356a8d3563b091efcecb2a201edc0de63,5.255642361111111,5.105902777777778,6.194878472222222
072bf4321fb484a8eabb315c031f47883336fba2,5.30822550831793,5.158040665434381,6.2865064695009245
0730dd4ffb39358f30b1a956cd9182aed1958b47,5.354634146341463,5.202926829268293,6.340975609756097
073778017158ecf3153b050776029907bc75826f,5.346153846153846,5.193269230769231,6.319711538461538
073a1fd9e4005091a6f37e2a57221218a115fabd,5.26012601260126,5.109360936093609,6.210621062106211
073cf63c523e3e88a8e002fbc04fc1876f074aef,5.250896057347671,5.101702508960574,6.187275985663082
073d0b0914af3a9c958175fde5c8f2cc278498db,5.19492385786802,5.042639593908629,6.16497461928934
0747fb49fd23945843e8824cb56c4463b10a34e0,5.353658536585366,5.201951219512195,6.339024390243902
075321c0075b1ef86b98facc88bcaeefeb9584d1,5.2669565217391305,5.11695652173913,6.208260869565217
075bc9c79818a5e18b43f6e5aeb8ff6415381ca9,5.257833482542525,5.108773500447628,6.2014324082363474
0767172b9068b225c06fd7ce66422e5936ec60a2,5.2055498458376155,5.053956834532374,6.173175745118191
076aa2cbda5782426c45cd65017b81d77876297a,5.244870651204282,5.096342551293488,6.176628010704728
076c05393a047247ea723896289b48d6549ed7d0,5.375786924939467,5.2227602905569,6.362227602905569
076eeec8bec1df628717733fb16df6161d5ef7e5,5.278629395852119,5.127592425608657,6.2227231740306586
077965f84a580b7e1de7d60ed13656bec19cc2fb,5.245502645502645,5.094179894179894,6.224338624338625
077a34e0b9401f9bcea991d850f1111a70e7d3d1,5.306302131603337,5.156163113994439,6.283595922150139
077be78d7ff0d44cab311da315b2f8dbd2a0d57b,5.341778202676864,5.187380497131931,6.314053537284895
077cde91d226c305523645a0f30b6955d4aaf9c9,5.265102129508909,5.114298131247284,6.206866579747936
0787dafdccfb09b26501293f72db74638c3834ad,5.345948568655992,5.194080543425522,6.3255701115963126
078b75e99be00155eac3ec2d4eaa0ae0941ff54d,5.276375112714157,5.1262398557258795,6.220468890892696
078fe30523f6361849a895999c04cf5f377a1656,5.43665498247371,5.28192288432649,6.440660991487231
07966ed19ed6936442bdb9cf40f315369e78bd0d,5.2684444444444445,5.120444444444445,6.212888888888889
079aa97e24daff1329f041e00ba621b0afd59163,5.21155830753354,5.059855521155831,6.181114551083591
07a3d4117390841ed6884a9eac836918491df0a9,5.315356489945155,5.162248628884826,6.267367458866545
07af88913662f1179ba34b92370a6df24263ae5f,5.361702127659575,5.208510638297873,6.349408983451537
07b747d32467a34768f6a95571266d98ad22b1dc,5.256118881118881,5.1053321678321675,6.194493006993007
07c01b9fd927b35375bd3a7d4d9dbf7bb8509f09,5.426713356678339,5.271635817908955,6.436218109054527
07c4984508865984fdfdedf2e1cdf86328221af4,5.271704903283851,5.121007647323437,6.214125056230319
07c92928f2b782330df6e78dd9d019e984d820a7,5.438877755511022,5.284068136272545,6.443386773547094
07d1a42badf5a29b030f9d1c4c8dd1ff9fdc8a91,5.438877755511022,5.284068136272545,6.443386773547094
07d347cf9ac13c3d1746ae368f6e72afbe82dc15,5.370847793753098,5.2166584035696575,6.3604362915220625
07d4c760056b930246d5db1545c32d3cecd9d257,5.308294930875576,5.158525345622119,6.284792626728111
07d872434dbddef6c361fb77ed232081c35dfd6c,5.368473396320239,5.214321233217305,6.357533565390353
07d90eadb50ee687a7313186b654975b0944a74e,5.252490255521871,5.100043308791685,6.192724122996968
07d968ef14ae4a783be690985ae77bbcee722c83,5.36518771331058,5.212579229644076,6.350560702096538
07e7dbf0db05a550a92a6a5a8977ac47efa7b794,5.342367256637168,5.190818584070796,6.357853982300885
07ec05d9e6f54874c6a439fea35ec70ffa05c1a0,5.353658536585366,5.201951219512195,6.338536585365854
07f0542da32072843909b671bc60e6d913383f57,5.252461951656222,5.103401969561325,6.186213070725157
07f546cda5d818780821a371f011eb253646ddc3,5.43471735867934,5.279639819909955,6.441220610305153
07f7d55a346f0eb73a358736ce065f8c08b46452,5.26131322094055,5.11357586512866,6.205412599822537
07ffe8716f8be04d838915402b482c5ee03227d4,5.192483494159472,5.040121889283901,6.15997968511935
080739ba1db7897dde53427937acc011ea98a006,5.1659033078880405,5.015776081424937,6.127226463104326
0821b73063a6d4cfd2f61619b7afe01ce9c6d99e,5.2580101180438445,5.09991568296796,6.196037099494098
08221e3fa27396aca30cb539f006f78636782951,5.370975730559683,5.2169390787518575,6.359583952451708
082ed8f8706bdb0645ceb13f8ba3cb8ccfb58d5d,5.35285505124451,5.201073694485115,6.338701805758907
0838cbc22fc9567ede7a60e800d876e733820060,5.43471735867934,5.279639819909955,6.441220610305153
08414938a26f66988418dfdac03a62b97450056d,5.366484336151169,5.212332173048234,6.355544505221283
084b04409312e8d95aa51edb04dde7ff56f66fba,5.304911955514365,5.154772937905468,6.282205746061168
085e2ee0e62a97c2dc56d4a6baf3e03ce124bba9,5.265943600867679,5.115401301518438,6.207375271149675
085f5f95a2723e8f9f4d037c01db5b786355ba49,5.265943600867679,5.115401301518438,6.207375271149675
08692770339ff551485812d34c54fa6d290694f3,5.27072072072072,5.11981981981982,6.213063063063063
08721a056b0370e0de002162dfc5578548c0c116,5.3647001462701125,5.212091662603608,6.35007313505607
0873c393c750d32a111ee66ab4ca4d7d21bee0ba,5.265713047247508,5.113133940182054,6.207628955353273
087885049e38c38a437153055ff521567132b183,5.196511031298102,5.042072857875834,6.160082093381221
087b6d584062f5b704356286d6445bcc84d686fb,5.361523244312562,5.207715133531157,6.3486646884272995
087d1a8e9c49e5c11008582e92f346680d0d8c89,5.26256006989952,5.111839231105286,6.203145478374836
0899013993cd5eb327bc1a40d7c629db37e5ea83,5.245316681534344,5.09678858162355,6.175735950044603
08a8509e50e560e3d14adb05698efe9ff063bbd3,5.26978417266187,5.119154676258993,6.212679856115108
08aade7080ef7955eb356c6590187be3b55dcbcd,5.449922958397535,5.296866974833076,6.459681561376477
08bb3500a2a718c3c78b0547c68601cafa7a8fd9,5.435728744939271,5.2798582995951415,6.440283400809717
08d0f7a5317d80cbb93f80791f2759fb6aec890f,5.437656484727091,5.28292438657987,6.442663995993991
08de9151a8a67f29a3a5a36931298237d78ca736,5.3069444444444445,5.156944444444444,6.283333333333333
08df31eeccfe1576971ea4ba42570a424c3cfc41,5.197061803444782,5.04305977710233,6.1661600810536985
08e66700dff55640d4698c081ab3732528563396,5.26065934065934,5.109010989010989,6.203076923076923
