commit,Cyclomatic,CyclomaticModified,CyclomaticStrict
000023961a0c02d6e21dc51ea3484ff71abf1c74,5.303422756706753,5.153098982423682,6.257169287696577
0009426d6721a0356d41811aa34b4ac7f278a76e,5.36826495304004,5.2145328719723185,6.356401384083045
0016043bf46f4b85054c61f9000ccc58d0ef4ad7,5.368107302533532,5.214108296075509,6.359165424739195
002f206faf09d39abee80f916cabaf3ab342b74f,5.432760364004045,5.2770475227502525,6.436299292214358
0041bf6544b9b46022b6362eae834a36505d7baa,5.362773029439696,5.2089268755935425,6.349952516619183
004fefa754a4aa3a99a5954da9fb805dbba8dbeb,5.369306930693069,5.215346534653466,6.357425742574257
005c62fe4639117a355d933288d74fcee49fbc45,5.257754477937964,5.107033639143731,6.196592398427261
0068cede4a753cec0ec5f290bacb1fb22a8f9e58,5.316270566727606,5.163162705667276,6.26873857404022
006a0744998804d43a02034bf44b97a163027bb5,5.308619091751622,5.158480074142725,6.286839666357738
006f3f28af2afb8c567ef3ddf4f0a9110c6be437,5.245762711864407,5.0972346119536125,6.175735950044603
0078a7598518a66c085311a11a0f25203b9ecce6,5.376271186440678,5.2232445520581114,6.36271186440678
007aa8d8344f97e9e547c128728cd87095f0f0ac,5.2629969418960245,5.112276103101792,6.2040192223678465
007ac544011213045e3905983b4350ffec8f41f7,5.353343094192289,5.201561737432894,6.3391898487066864
007d06aa57e673c95da583d2afa30bb14fb69e28,5.263297872340425,5.11436170212766,6.207446808510638
00880a17dd1ccad44150c425d5709b767c9326bc,5.360194174757281,5.207281553398058,6.344660194174757
0089521cacd99db8018b7a31e205dad0bf0738c7,5.251190991771329,5.098744045041143,6.191424859246427
009a81ed978e5dc81767cf1be6dc4ea38c112801,5.2591093117408905,5.108412055780477,6.209176788124156
00a3da2a131a3e122df7e053d992fbc1735bf4f9,5.262608695652174,5.112608695652174,6.2034782608695656
00a4b0350198ce2039af2360ff5d83a1f8ee6cd9,5.260812581913499,5.110091743119266,6.201397990388816
00acdbc6fd5aa1635cf0a6dfa8a4c44e9b75e09e,5.265943600867679,5.115401301518438,6.207375271149675
00b7cf2379901394c971db5ab59ce70e12e434b7,5.281264108352144,5.130022573363431,6.223024830699774
00bb99c424e90b6533170a034b7cbc7ff2e85e50,5.258833546189868,5.099191145168157,6.198808003405705
00bcc35081f6fd247fa4024bd256c1ab4082f9bf,5.264550264550264,5.1155202821869485,6.208112874779541
00c0e40f020581ff010a3efd96243bf0ae726fb0,5.308619091751622,5.158016682113067,6.286376274328082
00c4d2b6bca954b4505221616dd3f53230f9b299,5.260603410581548,5.109750765194578,6.20157411456056
00d174489e9905411dbae5f895758f2ca489bd9f,5.310009267840593,5.159870250231696,6.28822984244671
00d27937bf0348e7da615f04b65f535a58e096c1,5.4282848545636915,5.272818455366099,6.432296890672016
00d7cc0c0b324b1b1c75b97d05423a2dc3af70cf,5.358333333333333,5.205882352941177,6.345098039215686
00ddc9d13cadb66d51e72107109baef1b3ca7c70,5.305375347544023,5.155236329935125,6.282669138090825
00de60633228f11a2941c25fc7738f8028756cb9,5.252490255521871,5.100043308791685,6.192724122996968
00df039faa32a278029d1af27851e6fa15f4fb27,5.2684444444444445,5.120444444444445,6.212444444444444
00ec50e56d136de41f43c33f39cdbee83f3e4458,5.2591093117408905,5.108412055780477,6.209176788124156
00eebe351c4b4626a7b8e0b2dc4b7a172f3fd8d9,5.174418604651163,5.025278058645096,6.133468149646107
00f27feb6afaa9e5f91a0852a5a20c041ba0a421,5.197061803444782,5.04305977710233,6.165653495440729
00fd0afefd6b2a37497141d1d2a0d95210806406,5.26876404494382,5.118202247191011,6.21123595505618
01017dce5469660191f926e35a3d9e88cbcb8537,5.380261248185777,5.2249637155297535,6.368166424770198
010845157ae748bc35af84cfedf0803379c6e02b,5.265943600867679,5.115401301518438,6.207375271149675
0111681ecfe4d04a354536e62af1cde7c49e1c40,5.342367256637168,5.190818584070796,6.357853982300885
0114a7ad0664358f6f29b44461148f621520ed97,5.26131322094055,5.11357586512866,6.205412599822537
0114f71344844be9e5add321cffea34bac077d75,5.292165898617512,5.142396313364055,6.242396313364055
0115e030db499853a77c2b92dc8c6a51552009ef,5.248597324126025,5.096245144583513,6.187742770824342
011b648646fcf1f467336ac6bbf46145501c0f12,5.265943600867679,5.115401301518438,6.207375271149675
01247e0299b34b9b46d96d5850a24583e39deabe,5.3009814612868045,5.151581243184297,6.29825517993457
0155f710b856970dc1dc5261e740f135c67a7b1d,5.271797153024911,5.1236654804270465,6.216637010676156
0159ba3226f75fbd6d3dc0e92c325cb11f2f0699,5.277727682596934,5.126690712353471,6.221821460775473
015fba38345c685275864e5b216c74e8ba0633bb,5.350386100386101,5.197876447876448,6.3257722007722
015ff4f8225841d791c9940d71ebbce82c978a3c,5.265102129508909,5.114298131247284,6.206866579747936
016d66f512bbbd7d766f6244d989b4549d5b0d5b,5.362773029439696,5.2089268755935425,6.349952516619183
0175b6e2b9f99101b37cd4b1aa61711678a17105,5.26131322094055,5.11357586512866,6.205412599822537
017b7c52fc00897c72f6c4808ded43c4c5f9c5b8,5.260759493670886,5.10210970464135,6.20084388185654
017f7221abe6129a41c6a7d2b4ce990f477be74f,5.194685743484926,5.043944813490036,6.159427695452223
01826066b085ca136a1fc81ab964fab2d240ad86,5.43471735867934,5.279639819909955,6.441220610305153
0186e9ebedfb18ad02fe20af18cc35526760fbad,5.2651080723423025,5.1160123511248345,6.2090868989854435
018ec3c8203ad1aee683840a580cfba7914419b6,5.373015873015873,5.21875,6.36359126984127
019678d6b1f83419cdc35e3d455175adce3a379c,5.354634146341463,5.202926829268293,6.340975609756097
0196c75e14b52558bd071dc86ccf037cdcd60159,5.192991366175724,5.040629761300153,6.1604875571356015
019d8a409f6ff077c171589e89ac84f6575da86c,5.196654840344653,5.044602128737963,6.165737455651293
01a6966021a50dc7aff76c0f951bbdd6e1bdd444,5.26256006989952,5.111839231105286,6.203145478374836
01ae81e028f35fedac97e6e44336305786c3f14c,5.271255060728745,5.120557804768331,6.223571749887539
01be97c2b285e8ba377ba58385ef6ad2e7815c93,5.264653641207815,5.1167850799289525,6.207815275310835
01c94e9001d5e78be32c64728058428fdb2febb4,5.276422764227642,5.125112917795844,6.218157181571816
01caf20d57aea73e67337ba1d396dd80a76d9dc3,5.26131322094055,5.11357586512866,6.205412599822537
01cbd9eab5710a409e2e760fa20aeb701fa5e799,5.248319327731092,5.090756302521008,6.182773109243698
01ce12252c959ed0f4b4b021adffa7a84a2d64a6,5.278966131907309,5.130570409982175,6.225044563279857
01ced48994640b7d6fd72289544e766dc9009de7,5.27072072072072,5.11981981981982,6.213063063063063
01d3a526ad9a37938f3597b2c160d699904cb8b8,5.2684444444444445,5.120444444444445,6.212444444444444
01e0c53c739854fda6d601a5a49ef1ccacd156fc,5.264209591474245,5.116341030195382,6.208259325044405
01e4be6c3d23741bbf7173624f35abb3f15bdf25,5.271704903283851,5.121007647323437,6.214125056230319
01e60a9a22fea0d10fe869b36d406b2eac131476,5.3759071117561685,5.222060957910014,6.362844702467344
01e7e90359aa6fa54d00201843e1bb5f02b632f5,5.2055498458376155,5.053956834532374,6.173175745118191
01f95825d55b2ca36ee9bc131a5f6899f47621c6,5.355890944498539,5.204479065238559,6.340798442064265
020222ef4dc1c8478fd217ccc524677215674821,5.43471735867934,5.279639819909955,6.441220610305153
0202c411edc25940cc381bf317badcdf67670be4,5.4382591093117405,5.284412955465587,6.450404858299595
0210231b0803f881bf765bb2d7284c119c6ce9b6,5.252490255521871,5.100043308791685,6.192724122996968
0219a0572187f04cf6ff04323b81b0669776d21a,5.368604073522106,5.214605067064084,6.360158966716344
022349c3b091f2aa047f1cd12b5409d564b25324,5.353343094192289,5.201561737432894,6.339677891654466
022dd4a0d3153c28b763b5fcf43a14afc6bc1a74,5.264783759929391,5.115622241835834,6.207855251544572
023020401d21c8c48d7f0a123c7ff50888e101c7,5.254790940766551,5.104529616724738,6.192073170731708
023ff39b2994804e4a7b2274b22336bdb37d4a54,5.2055498458376155,5.053956834532374,6.173175745118191
02491b67f3e4218176f3e6fe25961f1a8afade50,5.3063104560110546,5.156609857208659,6.281897742975588
024aa4696c788eb1b07be53331f770605696ffba,5.265536723163842,5.1147327249022165,6.207301173402868
026336cb277693c5a8cdfa4705a26daf0a754328,5.2629969418960245,5.112276103101792,6.2040192223678465
02645318f6812469d6077d76d68d5127e14b949c,5.248919619706137,5.0968020743301645,6.187986171132239
026b8ef9f7ca69c2669fd092ca42bc5b6244f36d,5.2478991596638656,5.090336134453781,6.182352941176471
02748bc7bb327f80c1942e2191801f8e8e337510,5.437875751503006,5.283066132264529,6.443386773547094
027a3b943b444a3e3a76f9a89803fc10245b858f,5.305375347544023,5.155236329935125,6.282669138090825
0281e487fd913bd9a32a710f3109ff3002f3e4a9,5.3550583657587545,5.2028210116731515,6.340953307392996
02912f477586befaf46e0db4f7c47b52081d5b6d,5.303985171455051,5.153846153846154,6.281278962001854
029443070a4e5b0290a2d09f3707bc486d84a961,5.362749878108239,5.210141394441735,6.34763529985373
02962d36845b89145cd69f8bc65e015d78ae3434,5.197061803444782,5.04305977710233,6.1661600810536985
029aeeed55f6bfe8014e8ffe5fc7a6f2e5b110fc,5.362773029439696,5.2089268755935425,6.349952516619183
02a19e9a48fab8782760f133c2a0e8c764788f3c,5.26978417266187,5.119154676258993,6.211780575539568
02a1a42056bd2e34f872d61e2ec7aa00dd43422b,5.306912442396313,5.153917050691244,6.27926267281106
02a2850ad58eff6de70eb2dc5f96345c463857ac,5.291133455210238,5.138939670932358,6.239488117001828
02a5f25d956be187bc0f47b20671a76419aebb83,5.257754477937964,5.107033639143731,6.196592398427261
02a8cfa478bcc5da72be549a2fbcae2f37bac1cd,5.197061803444782,5.04305977710233,6.1661600810536985
02abc6be8eee1ccfcb5f4fb160f53a62c6528c04,5.26131322094055,5.11357586512866,6.205412599822537
02adf84ab8996cb80d7468f1d3c13be19f929294,5.257754477937964,5.107033639143731,6.197029270423766
02ae242fdde2ba8acb6b87e32df2b1e33786e78b,5.2554809843400445,5.106487695749441,6.198657718120805
02b920f3f79422582793c9b4801baf91f2f64344,5.241071428571429,5.092410714285714,6.174107142857143
02ba23f970581f7aa854f4874f126e73d72afc59,5.3759071117561685,5.222060957910014,6.362844702467344
02bdc9d9f6ef6ae2f304121a0cf169f7c50f2370,5.359708737864078,5.206796116504854,6.344660194174757
02c531eba2925d89856baca8dc6a9d1b31bc4d7f,5.308294930875576,5.158525345622119,6.284792626728111
02c5433e1620e49daa48c7ca0b30b80a39ec08ad,5.370847793753098,5.2166584035696575,6.3604362915220625
02c6c14d6c304f094b680f583a1dd6e4fe75736c,5.432581453634085,5.277192982456141,6.437593984962406
02d0457eb4b9bf656965c5dbb613b8bfaef3316f,5.361774744027303,5.209166260360799,6.347147732813262
02d11bb5c6d5487b0bc7a2d89bbc48c81cc4b471,5.269720101781171,5.110262934690415,6.212044105173876
02db2d0421b97fcb6211c2d8f7181037421dc1a6,5.354775828460039,5.203216374269005,6.340155945419103
02f0547eaaeeec3446b77a29593f9233cf94d626,5.265102129508909,5.114298131247284,6.206866579747936
02f2f56bc377c287c411947d0e1482aac888f8db,5.268888888888889,5.120888888888889,6.212888888888889
0301c821c5cd124733accfbff0ddbf7f0b0ee9fb,5.381800197823937,5.227992087042532,6.3719090009891195
0301f1fd92f4086a3557afa14f3e209787964b4d,5.368604073522106,5.214605067064084,6.360158966716344
03039390090084fff2f7d515f475b03697791f8d,5.436154231347021,5.2814221331998,6.441161742613921
030e2938d2a6f864da37a6b0a29aeb3e16994895,5.254946043165468,5.10521582733813,6.195143884892087
030faf2fa55d938db006125d4f3db41115c31d37,5.248994188645508,5.100134108180599,6.182834152883326
031062dcab034c8380ab4d718f45f64989baf1dc,5.2591093117408905,5.108412055780477,6.209176788124156
0317f45576a0b48c90c4b023fa572a000633946c,5.25324966382788,5.103989242492156,6.190049305244285
031b5a9ad3e666554c321b34c4d6b63d04bdd9b3,5.355609756097561,5.20390243902439,6.341463414634147
031cee5b73caa25c1e2e75ead641230927bb272d,5.43665498247371,5.28192288432649,6.441662493740611
031dc927f443fa5274e794c12ac34f19a0e0d318,5.259339704604692,5.109470026064292,6.199391833188532
0330344e0f63415421aff87d29ee037d3ea3b436,5.362647754137116,5.2094562647754135,6.350354609929078
033328a5dc22c1f52292b1941f000f0d47192ade,5.345839345839346,5.193843193843194,6.318903318903319
0339965c70d68fd3831c9a5306443c869de3f6a8,5.3063104560110546,5.156609857208659,6.282358360202672
033abf97fcbc247eabf915780181d947cfb66205,5.2474093264248705,5.0954231433506045,6.18566493955095
033fe3d92ca16c36fb45ed7cb58d42344088e7bd,5.276701216764308,5.125732311852186,6.220369535826949
034667a458057ef1e571973a38ebbdf0045a63e9,5.360873694207028,5.2075023741690405,6.349002849002849
034d35c9aa8e925425730957af71ce3d077ff335,5.356864654333009,5.204479065238559,6.34031158714703
03513c89907ffffa74fd7c03b3b0e252786ecc4c,5.360824742268041,5.208149239077074,6.349042709867452
036465a248df7b0876e65d0e137826203305c606,5.347449470644851,5.195380173243503,6.3209817131857555
036e1274a2e230462ce7b201de760bb12260a516,5.269213483146068,5.118651685393258,6.211685393258427
0375f472d484041f9b1e5550b57d69286b3322e7,5.310217290799815,5.159963014331947,6.2644475265834485
0378c85644539a5a2e766a1230e844e6e70b8e16,5.301572617946346,5.151248843663275,6.253931544865865
038212c4c40c4cd9eb518fb1fbb5eb0d0d7d8f67,5.422366450324513,5.267598602096855,6.4263604593110335
03831ef7b5011cbedbcc67abe5f47762f37c6c21,5.355609756097561,5.20390243902439,6.341951219512195
0383bbb9015898cbc79abd7b64316484d7713b44,5.300831792975971,5.150646950092422,6.2560073937153415
038763c71aef650178b8f0ace2118eae882ae61f,5.426426426426427,5.271271271271272,6.431431431431432
038ce90f2ff91587f2d61993f5c4c23d6fdca144,5.4235,5.2685,6.4275
03920ac69b62db6e95a7bb4914cf01d932421555,5.362749878108239,5.210141394441735,6.34763529985373
03969dff8f6ab2e399df7e156c72d5b965388d2f,5.436936936936937,5.281781781781782,6.443443443443443
03a4e260e2bf4eebd7ea6658d24507fbf80f3ecd,5.369306930693069,5.215346534653466,6.357425742574257
03a7f388dafaee0aa084144efe7a8f9c151e5221,5.24881003894418,5.096495023799221,6.188230203375162
03aa3783f258737c02e0b3aba34bb4c9ed8c07dc,5.2669565217391305,5.11695652173913,6.208260869565217
03b95333db32ea92b8a4a61f2f055a900f8d7c84,5.306666666666667,5.157241379310345,6.280919540229885
03c004c581fb0ecd40bf21990449f393934b15ef,5.3020351526364475,5.151711378353377,6.25531914893617
03c39b34589897824385c884cd9c5707ba93a238,5.192991366175724,5.040629761300153,6.1604875571356015
03c7e2a321f11ba75774a5ef5a3e75b2595e150b,5.376755447941888,5.223728813559322,6.36319612590799
